Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
104.1540548,-4.979045437,centroid_16,Stasiun Meteorologi Radin Inten II,2020-05-18,266.2437474,133.6619952139999,0,Tidak terdefenisi,365.8421103,84.99708529899999,0,Tidak terdefenisi,323.1961031,38.40000000000005,0,Tidak terdefenisi,,Hujan Lebat,0.0
103.4882283,-4.491330093,centroid_17,Stasiun Meteorologi Fatmawati Soekarno,2016-04-11,317.400164,272.31465634700004,0,Tidak terdefenisi,342.2393537,232.9095564760001,0,Tidak terdefenisi,383.7847141,22.19999999999997,0,Tidak terdefenisi,,,
103.4882283,-4.491330093,centroid_18,Stasiun Meteorologi Fatmawati Soekarno,2020-06-05,317.400164,296.08102260830003,0,Tidak terdefenisi,342.2393537,126.5247871260001,0,Tidak terdefenisi,383.7847141,150.89999999999992,0,Tidak terdefenisi,,,
103.9637736,-4.660848029,centroid_19,Stasiun Meteorologi Fatmawati Soekarno,2019-06-22,251.5161595,82.55229325299989,0,Tidak terdefenisi,373.8780517,30.376476005,0,Tidak terdefenisi,383.7847141,26.499999999999915,0,Tidak terdefenisi,,,
103.9637736,-4.660848029,centroid_20,Stasiun Meteorologi Fatmawati Soekarno,2016-03-11,251.5161595,238.8156926412999,0,Tidak terdefenisi,373.8780517,196.193543386,0,Tidak terdefenisi,383.7847141,9.19999999999997,0,Tidak terdefenisi,,,
103.7973253,-4.380642068,centroid_21,Stasiun Meteorologi Fatmawati Soekarno,2016-04-24,274.4355308,128.32983599799996,0,Tidak terdefenisi,326.3737568,174.86334444700003,0,Tidak terdefenisi,383.7847141,28.79999999999997,0,Tidak terdefenisi,,,
103.574323,-4.411954361,centroid_22,Stasiun Meteorologi Fatmawati Soekarno,2021-01-29,297.0906951,232.414486862,0,Tidak terdefenisi,343.3253779,80.68049416600007,0,Tidak terdefenisi,383.7847141,162.39999999999992,0,Tidak terdefenisi,,,
103.7027024,-4.350017509,centroid_23,Stasiun Meteorologi Fatmawati Soekarno,2011-04-24,274.4355308,286.33971512689993,0,Tidak terdefenisi,326.3737568,137.17924750199998,0,Tidak terdefenisi,383.7847141,70.0,0,Tidak terdefenisi,,,
103.2521621,-4.185069304,centroid_24,Stasiun Meteorologi Fatmawati Soekarno,2012-02-17,277.0755901,202.73358237900004,0,Tidak terdefenisi,284.7956185,129.18259041599998,0,Tidak terdefenisi,383.7847141,17.0,0,Tidak terdefenisi,,,
103.2182278,-4.093476936,centroid_25,Stasiun Meteorologi Fatmawati Soekarno,2014-04-05,261.6781405,280.0587739300899,0,Tidak terdefenisi,292.4638753,85.84944641700001,0,Tidak terdefenisi,383.7847141,60.49999999999999,0,Tidak terdefenisi,,,
103.3661198,-3.836328755,centroid_26,Stasiun Meteorologi Fatmawati Soekarno,2020-01-09,311.9997572,417.1932706900002,0,Tidak terdefenisi,371.3131377,218.16464249600008,0,Tidak terdefenisi,383.7847141,129.3999999999999,0,Tidak terdefenisi,,,
103.2293967,-3.821242977,centroid_27,Stasiun Meteorologi Fatmawati Soekarno,2016-01-02,295.8216778,277.6933645831,0,Tidak terdefenisi,346.4022111,266.52399617,0,Tidak terdefenisi,383.7847141,17.199999999999974,0,Tidak terdefenisi,,,
103.4501237,-3.831257501,centroid_28,Stasiun Meteorologi Fatmawati Soekarno,2016-01-15,316.3755258,164.50266258100007,0,Tidak terdefenisi,390.5505198,325.2255709219998,0,Tidak terdefenisi,383.7847141,118.39999999999998,0,Tidak terdefenisi,,,
101.9758249,-2.556343732,centroid_29,Stasiun Meteorologi Depati Parbo,2014-11-27,267.2178067,367.91555480000005,0,Tidak terdefenisi,275.5116593,215.596631885,0,Tidak terdefenisi,233.9919099,115.3000000000001,0,Tidak terdefenisi,,,
101.5241011,-2.267755088,centroid_30,Stasiun Meteorologi Depati Parbo,2020-09-03,257.2805973,105.94486310799992,0,Tidak terdefenisi,279.5190377,58.49460597900006,0,Tidak terdefenisi,233.9919099,0.0,0,Tidak terdefenisi,,,
101.928843,-2.343816502,centroid_31,Stasiun Meteorologi Depati Parbo,2016-02-25,266.6641441,257.0857916930001,0,Tidak terdefenisi,292.3217881,72.34518915999999,0,Tidak terdefenisi,233.9919099,154.30000000000007,0,Tidak terdefenisi,,,
101.4478166,-1.971523371,centroid_32,Stasiun Meteorologi Depati Parbo,2011-04-20,260.7910702,210.3057307218,0,Tidak terdefenisi,261.5353498,77.335127838,0,Tidak terdefenisi,233.9919099,58.10000000000008,0,Tidak terdefenisi,,,
101.6021325,-1.962456879,centroid_33,Stasiun Meteorologi Depati Parbo,2021-04-15,255.4565853,262.60074203316,0,Tidak terdefenisi,292.0589379,232.921093365,0,Tidak terdefenisi,233.9919099,54.0000000000001,0,Tidak terdefenisi,,,
101.7379992,-1.954184025,centroid_34,Stasiun Meteorologi Depati Parbo,2016-04-25,269.293322,177.29845973699986,0,Tidak terdefenisi,299.6993856,141.56148184700004,0,Tidak terdefenisi,233.9919099,58.30000000000008,0,Tidak terdefenisi,,,
101.2767013,-1.925798223,centroid_35,Stasiun Meteorologi Depati Parbo,2016-05-03,290.6247632,267.26874975,0,Tidak terdefenisi,258.3096771,178.44731200199996,0,Tidak terdefenisi,233.9919099,81.70000000000007,0,Tidak terdefenisi,,,
101.3198978,-1.830996456,centroid_36,Stasiun Meteorologi Depati Parbo,2021-03-01,261.3326504,139.22900312921,0,Tidak terdefenisi,260.7927737,27.4993898069999,0,Tidak terdefenisi,233.9919099,39.0000000000001,0,Tidak terdefenisi,,,
100.9370032,-1.618772245,centroid_37,Stasiun Meteorologi Depati Parbo,2011-11-03,299.8879024,497.5842873105,0,Tidak terdefenisi,401.3155354,594.087385044,0,Tidak terdefenisi,233.9919099,156.70000000000007,0,Tidak terdefenisi,,,
101.8315886,-1.691093319,centroid_38,Stasiun Meteorologi Depati Parbo,2016-02-06,286.0893049,173.630364795,0,Tidak terdefenisi,320.2578439,72.117803648,0,Tidak terdefenisi,233.9919099,43.10000000000009,0,Tidak terdefenisi,,,
101.0294948,-1.480247418,centroid_39,Stasiun Meteorologi Depati Parbo,2020-10-30,295.0502069,203.19814920669,0,Tidak terdefenisi,310.5251178,284.819517441,0,Tidak terdefenisi,233.9919099,0.5000000000000995,0,Tidak terdefenisi,,,
101.2207159,-1.48554884,centroid_40,Stasiun Meteorologi Depati Parbo,2012-12-14,290.5746054,292.176986294,0,Tidak terdefenisi,334.8317244,83.63966890199997,0,Tidak terdefenisi,233.9919099,122.9000000000001,0,Tidak terdefenisi,,,
100.9252956,-1.261896319,centroid_41,Stasiun Maritim Teluk Bayur ,2017-09-14,291.436802,222.84096767699987,0,Tidak terdefenisi,330.0567499,73.39862228400006,0,Tidak terdefenisi,560.2281774,316.9,0,Tidak terdefenisi,,,
100.7738703,-0.920368993,centroid_42,Stasiun Maritim Teluk Bayur ,2011-11-27,306.8265225,410.3748610609801,0,Tidak terdefenisi,260.4709882,117.61183158399994,0,Tidak terdefenisi,560.2281774,315.0,0,Tidak terdefenisi,,,
100.7738059,-0.906627238,centroid_43,Stasiun Maritim Teluk Bayur ,2017-12-09,306.8265225,73.21586071963009,0,Tidak terdefenisi,260.4709882,23.83470772599993,0,Tidak terdefenisi,560.2281774,147.89999999999995,0,Tidak terdefenisi,,,
101.0656195,-0.72864093,centroid_44,Stasiun Geofisika Padang Panjang,2020-06-04,286.3907265,286.3150783519999,0,Tidak terdefenisi,276.6959661,64.49579808799999,0,Tidak terdefenisi,444.1705659,85.1,0,Tidak terdefenisi,,,
101.1049331,-0.692244323,centroid_45,Stasiun Geofisika Padang Panjang,2012-10-31,281.3525254,304.8324875107999,0,Tidak terdefenisi,278.49544,118.577787387,0,Tidak terdefenisi,444.1705659,135.0,0,Tidak terdefenisi,,,
100.5682475,-0.393508935,centroid_46,Stasiun Geofisika Padang Panjang,2012-02-26,301.7124511,261.37256318540005,0,Tidak terdefenisi,266.3474949,116.64913984099996,0,Tidak terdefenisi,444.1705659,159.0,0,Tidak terdefenisi,,,
100.3004495,-0.003783912,centroid_47,Stasiun Geofisika Padang Panjang,2014-11-13,289.8973669,373.5172023068199,0,Tidak terdefenisi,307.8673683,231.99206204,0,Tidak terdefenisi,444.1705659,96.9,0,Tidak terdefenisi,,,
99.89109341,0.34685464,centroid_48,Stasiun Geofisika Padang Panjang,2014-08-25,348.6961868,145.4971486030999,0,Tidak terdefenisi,297.1701215,122.54724264099995,0,Tidak terdefenisi,444.1705659,19.0,0,Tidak terdefenisi,,,
100.1392845,0.170667934,centroid_49,Stasiun Geofisika Padang Panjang,2020-10-22,305.1303149,134.32204670300007,0,Tidak terdefenisi,296.8460913,134.56683961,0,Tidak terdefenisi,444.1705659,23.799999999999997,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_50,Stasiun Geofisika Padang Panjang,2012-02-22,289.7375405,142.0883133767499,0,Tidak terdefenisi,280.1636504,93.05634227,0,Tidak terdefenisi,444.1705659,280.0,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_51,Stasiun Geofisika Padang Panjang,2012-11-01,289.7375405,137.63352636117992,0,Tidak terdefenisi,280.1636504,89.08270614500002,0,Tidak terdefenisi,444.1705659,117.0,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_52,Stasiun Geofisika Padang Panjang,2020-02-15,289.7375405,396.4867901739998,0,Tidak terdefenisi,280.1636504,98.25214879500008,0,Tidak terdefenisi,444.1705659,64.39999999999999,0,Tidak terdefenisi,,,
99.75335926,0.449815492,centroid_53,Stasiun Geofisika Padang Panjang,2017-07-10,331.9829917,177.75839095099994,0,Tidak terdefenisi,287.3568012,82.74081676099999,0,Tidak terdefenisi,444.1705659,40.50000000000003,0,Tidak terdefenisi,,,
99.45415295,0.751004732,centroid_54,Stasiun Meteorologi FL Tobing,2011-05-18,341.30582,97.44234395599987,0,Tidak terdefenisi,245.0537189,45.129730980000005,0,Tidak terdefenisi,564.6174718,82.0,0,Tidak terdefenisi,,,
99.37177756,0.80044963,centroid_55,Stasiun Meteorologi FL Tobing,2017-03-26,311.5123587,139.44239923899997,0,Tidak terdefenisi,258.5089694,192.15363116,0,Tidak terdefenisi,564.6174718,47.10000000000005,0,Tidak terdefenisi,,,
99.31503073,0.833716707,centroid_56,Stasiun Meteorologi FL Tobing,2017-10-08,311.5123587,253.381566713,0,Tidak terdefenisi,258.5089694,109.53659241,0,Tidak terdefenisi,564.6174718,132.2000000000001,0,Tidak terdefenisi,,,
99.57354075,1.098461452,centroid_57,Stasiun Meteorologi FL Tobing,2021-03-12,283.6083289,121.0089141212999,0,Tidak terdefenisi,253.9950827,51.14392067900001,0,Tidak terdefenisi,564.6174718,153.40000000000006,0,Tidak terdefenisi,,,
99.62144963,1.183993562,centroid_58,Stasiun Meteorologi FL Tobing,2012-10-21,296.7786173,370.565887249,0,Tidak terdefenisi,272.1239736,195.07344575400003,0,Tidak terdefenisi,564.6174718,121.0,0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_59,Stasiun Meteorologi FL Tobing,2012-10-21,315.5790238,248.66786639537108,0,Tidak terdefenisi,236.1968926,150.11618546700004,0,Tidak terdefenisi,564.6174718,121.0,0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_60,Stasiun Meteorologi FL Tobing,2018-11-29,315.5790238,219.1618364240001,0,Tidak terdefenisi,236.1968926,164.21734899700004,0,Tidak terdefenisi,564.6174718,164.4000000000001,0,Tidak terdefenisi,,,
99.25539406,1.462173769,centroid_61,Stasiun Meteorologi FL Tobing,2017-03-26,315.5790238,296.113752297,0,Tidak terdefenisi,236.1968926,93.23761793100005,0,Tidak terdefenisi,564.6174718,47.10000000000005,0,Tidak terdefenisi,,,
97.69687318,3.337364305,centroid_62,Stasiun Geofisika Aceh Selatan,2017-06-11,256.3510157,75.9935538429,0,Tidak terdefenisi,288.3608201,82.00681697700001,0,Tidak terdefenisi,301.6877135,0.0,0,Tidak terdefenisi,,,
97.30423609,3.834385226,centroid_63,Stasiun Geofisika Aceh Selatan,2020-07-28,251.0899099,246.50914894799996,0,Tidak terdefenisi,324.9073474,189.069554781,0,Tidak terdefenisi,301.6877135,0.0,0,Tidak terdefenisi,,,
97.39454421,3.932667809,centroid_64,Stasiun Geofisika Aceh Selatan,2014-10-19,253.7006192,245.671145278,0,Tidak terdefenisi,338.7877246,108.56641148999998,0,Tidak terdefenisi,301.6877135,30.99999999999993,0,Tidak terdefenisi,,,
97.39454421,3.932667809,centroid_65,Stasiun Geofisika Aceh Selatan,2017-01-18,253.7006192,274.59279217400007,0,Tidak terdefenisi,338.7877246,166.12713816299998,0,Tidak terdefenisi,301.6877135,37.39999999999998,0,Tidak terdefenisi,,,
96.89564714,4.59306268,centroid_66,Stasiun Meteorologi Malikussaleh,2013-05-06,257.6106723,268.5892036829999,0,Tidak terdefenisi,258.7826943,130.26232742699997,0,Tidak terdefenisi,307.6997712,10.0,0,Tidak terdefenisi,,,
96.74042861,4.554564191,centroid_67,Stasiun Meteorologi Malikussaleh,2017-02-26,246.2094479,227.5199734032,0,Tidak terdefenisi,234.1531407,46.70304324499997,0,Tidak terdefenisi,307.6997712,44.49999999999997,0,Tidak terdefenisi,,,
96.89189209,4.593190752,centroid_68,Stasiun Meteorologi Malikussaleh,2011-04-27,257.6106723,194.01319010559988,0,Tidak terdefenisi,258.7826943,74.83670830999998,0,Tidak terdefenisi,307.6997712,6.0,0,Tidak terdefenisi,,,
96.73905901,4.555534048,centroid_69,Stasiun Meteorologi Malikussaleh,2015-04-12,246.2094479,194.046017432,0,Tidak terdefenisi,234.1531407,91.776330226,0,Tidak terdefenisi,307.6997712,1.0,0,Tidak terdefenisi,,,
96.94032304,4.746483996,centroid_70,Stasiun Meteorologi Malikussaleh,2021-01-16,259.727792,210.0632866525699,0,Tidak terdefenisi,353.9980412,150.88661359000002,0,Tidak terdefenisi,307.6997712,42.79999999999998,0,Tidak terdefenisi,,,
96.7692251,4.870409729,centroid_71,Stasiun Meteorologi Malikussaleh,2014-10-04,259.5148823,200.08560184999996,0,Tidak terdefenisi,343.9471501,138.11100484999997,0,Tidak terdefenisi,307.6997712,86.0,0,Tidak terdefenisi,,,
95.90757389,5.031827217,centroid_72,Stasiun Klimatologi Aceh Besar,2012-05-05,247.7121106,39.78956477644497,0,Tidak terdefenisi,309.9018647,58.52614747599996,0,Tidak terdefenisi,279.2984912,47.0,0,Tidak terdefenisi,,,
96.05075186,5.069682539,centroid_73,Stasiun Klimatologi Aceh Besar,2011-03-10,247.7989607,312.7629906952199,0,Tidak terdefenisi,357.8604871,74.91646172100006,0,Tidak terdefenisi,279.2984912,69.0,0,Tidak terdefenisi,,,
96.57996789,5.007461603,centroid_74,Stasiun Meteorologi Malikussaleh,2013-01-02,264.609018,105.66533107836196,0,Tidak terdefenisi,434.2556352,63.344687796,0,Tidak terdefenisi,307.6997712,22.0,0,Tidak terdefenisi,,,
96.94779587,5.032898559,centroid_75,Stasiun Meteorologi Malikussaleh,2020-06-12,294.2250621,159.87760997699988,0,Tidak terdefenisi,505.5923583,118.25968778500004,0,Tidak terdefenisi,307.6997712,29.799999999999983,0,Tidak terdefenisi,,,
95.90165571,5.104191246,centroid_76,Stasiun Klimatologi Aceh Besar,2017-02-26,257.9877037,249.25515265340024,0,Tidak terdefenisi,406.0536404,136.3796724,0,Tidak terdefenisi,279.2984912,30.09999999999996,0,Tidak terdefenisi,,,
95.69576434,5.252141559,centroid_77,Stasiun Klimatologi Aceh Besar,2016-01-27,286.506288,575.64512330273,0,Tidak terdefenisi,439.5876184,95.30363614099988,0,Tidak terdefenisi,279.2984912,75.59999999999998,0,Tidak terdefenisi,,,
95.69152594,5.25507941,centroid_78,Stasiun Klimatologi Aceh Besar,2013-01-02,286.506288,176.16812531348705,0,Tidak terdefenisi,439.5876184,106.71710997499994,0,Tidak terdefenisi,279.2984912,70.0,0,Tidak terdefenisi,,,
95.68037114,5.268709427,centroid_79,Stasiun Klimatologi Aceh Besar,2017-01-19,286.506288,251.9203702675001,0,Tidak terdefenisi,439.5876184,249.2810456349999,0,Tidak terdefenisi,279.2984912,69.49999999999996,0,Tidak terdefenisi,,,
98.98222503,2.97536386,centroid_80,Stasiun Geofisika Deli Serdang,2017-12-01,271.9965319,308.4066458028001,0,Tidak terdefenisi,322.5178963,128.62266068999983,0,Tidak terdefenisi,376.1460898,51.9,0,Tidak terdefenisi,,,
98.09332354,3.123493178,centroid_81,Stasiun Geofisika Deli Serdang,2012-04-12,233.0258729,220.4354291154,0,Tidak terdefenisi,241.6588039,139.515813005,0,Tidak terdefenisi,376.1460898,186.0,0,Tidak terdefenisi,,,
98.56023274,3.286576564,centroid_82,Stasiun Geofisika Deli Serdang,2012-02-02,250.16403,206.6468077419001,0,Tidak terdefenisi,344.5179313,77.04580035999997,0,Tidak terdefenisi,376.1460898,30.0,0,Tidak terdefenisi,,,
98.5404113,3.350888592,centroid_83,Stasiun Geofisika Deli Serdang,2020-07-26,272.8641242,171.66408516599992,0,Tidak terdefenisi,340.7002239,74.28397220999994,0,Tidak terdefenisi,376.1460898,78.1,0,Tidak terdefenisi,,,
97.83232889,3.594127745,centroid_84,Stasiun Geofisika Aceh Selatan,2021-05-15,259.046832,108.11821829099983,0,Tidak terdefenisi,402.8212683,131.15128706900006,0,Tidak terdefenisi,301.6877135,0.0,0,Tidak terdefenisi,,,
97.83296318,3.596691645,centroid_85,Stasiun Geofisika Aceh Selatan,2020-11-14,259.046832,153.53452931619984,0,Tidak terdefenisi,402.8212683,194.55310001500007,0,Tidak terdefenisi,301.6877135,0.0,0,Tidak terdefenisi,,,
98.45355415,3.369023219,centroid_86,Stasiun Geofisika Deli Serdang,2011-05-19,282.8743923,144.57028391500012,0,Tidak terdefenisi,330.9548083,70.95009885399986,0,Tidak terdefenisi,376.1460898,84.0,0,Tidak terdefenisi,,,
98.49964734,3.492840327,centroid_87,Stasiun Geofisika Deli Serdang,2011-04-01,309.2674557,233.24903978860007,0,Tidak terdefenisi,393.2587654,123.310718214,0,Tidak terdefenisi,376.1460898,326.0,0,Tidak terdefenisi,,,
98.08347604,3.614368867,centroid_88,Stasiun Geofisika Deli Serdang,2020-11-18,298.2951497,164.4947464433002,0,Tidak terdefenisi,465.1248298,74.50216963200003,0,Tidak terdefenisi,376.1460898,204.3,0,Tidak terdefenisi,,,
98.03031175,3.673787294,centroid_89,Stasiun Geofisika Deli Serdang,2016-05-29,298.2951497,189.15940462200012,0,Tidak terdefenisi,465.1248298,153.92875512199996,0,Tidak terdefenisi,376.1460898,233.2,0,Tidak terdefenisi,,,
100.4639212,0.015868587,centroid_90,Stasiun Geofisika Padang Panjang,2020-11-09,297.8837611,334.5432932950002,0,Tidak terdefenisi,283.3919743,338.58881422400003,0,Tidak terdefenisi,444.1705659,143.9,0,Tidak terdefenisi,,,
100.6111077,0.043048264,centroid_91,Stasiun Geofisika Padang Panjang,2011-01-28,298.3299474,297.4742051180001,0,Tidak terdefenisi,298.6598298,123.382893352,0,Tidak terdefenisi,444.1705659,58.0,0,Tidak terdefenisi,,,
100.5155257,0.150740147,centroid_92,Stasiun Geofisika Padang Panjang,2020-07-22,300.5750937,119.8614652119999,0,Tidak terdefenisi,284.4526175,77.419636185,0,Tidak terdefenisi,444.1705659,47.900000000000006,0,Tidak terdefenisi,,,
