index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
3866,2010-12-31,178.0,178.0,173.0,173.0,173.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,114.5,119.3,119.3,119.3,119.3,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,178.0,178.0,178.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,105.0,105.0,105.0,105.0,109.0,109.0,109.0,109.0,109.0,109.0,69.0,69.0,109.0,109.0,69.0,69.0,69.0,69.0,106.0,106.0,106.0,106.0,105.0,105.0,106.0,106.0,106.0,106.0,237.0,237.0,237.0
4231,2011-12-31,190.0,190.0,176.0,176.0,176.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,90.9,98.0,98.0,98.0,98.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,190.0,190.0,190.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,86.0,86.0,86.0,86.0,95.0,95.0,95.0,95.0,95.0,95.0,87.0,87.0,95.0,95.0,87.0,87.0,87.0,87.0,175.0,175.0,175.0,175.0,86.0,86.0,175.0,175.0,175.0,175.0,130.0,130.0,130.0
4597,2012-12-31,255.0,255.0,125.4,125.4,125.4,152.0,152.0,152.0,152.0,152.0,152.0,152.0,70.0,95.2,95.2,95.2,95.2,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,65.8,255.0,255.0,255.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,84.0,84.0,84.0,162.0,162.0,84.0,84.0,162.0,162.0,162.0,162.0,104.0,104.0,104.0,104.0,0.0,0.0,104.0,104.0,104.0,104.0,145.0,145.0,145.0
4962,2013-12-31,199.0,199.0,111.4,111.4,111.4,147.0,147.0,147.0,147.0,147.0,147.0,147.0,204.9,161.0,161.0,161.0,161.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,199.0,199.0,199.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,83.0,176.1,176.1,176.1,176.1,176.1,176.1,176.1,176.1,68.0,68.0,68.0,68.0,63.0,63.0,63.0,63.0,63.0,63.0,78.0,78.0,63.0,63.0,78.0,78.0,78.0,78.0,120.1,120.1,120.1,120.1,68.0,68.0,120.1,120.1,120.1,120.1,83.0,83.0,83.0
5327,2014-12-31,313.0,313.0,121.0,121.0,121.0,122.8,122.8,122.8,122.8,122.8,122.8,122.8,110.0,102.0,102.0,102.0,102.0,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,69.3,313.0,313.0,313.0,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,127.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,229.5,100.0,100.0,100.0,100.0,133.0,133.0,133.0,133.0,133.0,133.0,125.7,125.7,133.0,133.0,125.7,125.7,125.7,125.7,105.0,105.0,105.0,105.0,100.0,100.0,105.0,105.0,105.0,105.0,127.5,127.5,127.5
5692,2015-12-31,177.2,177.2,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,103.1,78.7,78.7,78.7,78.7,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,51.4,177.2,177.2,177.2,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,181.1,181.1,181.1,181.1,181.1,181.1,181.1,181.1,105.0,105.0,105.0,105.0,181.7,181.7,181.7,181.7,181.7,181.7,89.0,89.0,181.7,181.7,89.0,89.0,89.0,89.0,168.5,168.5,168.5,168.5,105.0,105.0,168.5,168.5,168.5,168.5,146.9,146.9,146.9
6058,2016-12-31,206.0,206.0,171.7,171.7,171.7,171.1,171.1,171.1,171.1,171.1,171.1,171.1,112.4,96.0,96.0,96.0,96.0,171.1,171.1,171.1,171.1,171.1,171.1,171.1,171.1,171.1,171.1,171.1,171.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,206.0,206.0,206.0,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,189.5,189.5,189.5,189.5,189.5,189.5,189.5,189.5,82.5,82.5,82.5,82.5,112.6,112.6,112.6,112.6,112.6,112.6,55.9,55.9,112.6,112.6,55.9,55.9,55.9,55.9,135.5,135.5,135.5,135.5,82.5,82.5,135.5,135.5,135.5,135.5,143.2,143.2,143.2
6423,2017-12-31,259.5,259.5,140.0,140.0,140.0,257.5,257.5,257.5,257.5,257.5,257.5,257.5,80.5,87.5,87.5,87.5,87.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,259.5,259.5,259.5,145.1,145.1,145.1,145.1,145.1,145.1,145.1,145.1,145.1,145.1,242.4,242.4,242.4,242.4,242.4,242.4,242.4,242.4,90.5,90.5,90.5,90.5,124.2,124.2,124.2,124.2,124.2,124.2,93.4,93.4,124.2,124.2,93.4,93.4,93.4,93.4,141.0,141.0,141.0,141.0,90.5,90.5,141.0,141.0,141.0,141.0,145.1,145.1,145.1
6788,2018-12-31,172.4,172.4,98.3,98.3,98.3,147.1,147.1,147.1,147.1,147.1,147.1,147.1,81.4,115.5,115.5,115.5,115.5,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,60.9,172.4,172.4,172.4,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,164.5,164.5,164.5,164.5,164.5,164.5,164.5,164.5,0.0,0.0,0.0,0.0,96.0,96.0,96.0,96.0,96.0,96.0,67.9,67.9,96.0,96.0,67.9,67.9,67.9,67.9,123.3,123.3,123.3,123.3,0.0,0.0,123.3,123.3,123.3,123.3,106.0,106.0,106.0
7153,2019-12-31,239.0,239.0,150.4,150.4,150.4,148.0,148.0,148.0,148.0,148.0,148.0,148.0,109.8,93.0,93.0,93.0,93.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,56.4,239.0,239.0,239.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.0,0.0,0.0,0.0,46.8,46.8,46.8,46.8,46.8,46.8,74.2,74.2,46.8,46.8,74.2,74.2,74.2,74.2,146.0,146.0,146.0,146.0,0.0,0.0,146.0,146.0,146.0,146.0,101.0,101.0,101.0
7519,2020-12-31,235.2,235.2,130.5,130.5,130.5,150.3,150.3,150.3,150.3,150.3,150.3,150.3,115.3,89.0,89.0,89.0,89.0,150.3,150.3,150.3,150.3,150.3,150.3,150.3,150.3,150.3,150.3,150.3,150.3,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,65.1,235.2,235.2,235.2,130.8,130.8,130.8,130.8,130.8,130.8,130.8,130.8,130.8,130.8,158.7,158.7,158.7,158.7,158.7,158.7,158.7,158.7,0.0,0.0,0.0,0.0,93.3,93.3,93.3,93.3,93.3,93.3,78.1,78.1,93.3,93.3,78.1,78.1,78.1,78.1,170.6,170.6,170.6,170.6,0.0,0.0,170.6,170.6,170.6,170.6,130.8,130.8,130.8
7700,2021-06-30,134.6,134.6,168.0,168.0,168.0,127.4,127.4,127.4,127.4,127.4,127.4,127.4,52.9,105.5,105.5,105.5,105.5,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,134.6,134.6,134.6,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,0.0,0.0,0.0,0.0,51.1,51.1,51.1,51.1,51.1,51.1,116.5,116.5,51.1,51.1,116.5,116.5,116.5,116.5,110.0,110.0,110.0,110.0,0.0,0.0,110.0,110.0,110.0,110.0,90.0,90.0,90.0
