index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
210,2000-12-31,342.44890738600003,342.44890738600003,148.30768166000001,148.30768166000001,146.86648964,146.317014776,126.910143965,174.301482469,174.301482469,395.6407232,197.65362340599998,117.338676866,132.34331867,138.82882055400003,185.49155887999999,185.49155887999999,409.71979108999994,223.49900538100002,223.49900538100002,182.172171625,182.172171625,146.200830269,203.64809302,146.200830269,102.30075154100001,147.02962946000002,210.850435974,196.067059354,256.69886557300003,190.553606059,104.89331436,107.972634196,142.83622268,174.267548274,134.198264145,144.75730023,156.68744971400002,202.97090025,217.74887762,153.282305808,137.93569057,173.15629526599997,183.840643657,183.840643657,132.673568865,171.738151157,137.5038507,138.32863887,144.68697095599998,123.90658127,119.504206675,119.504206675,119.504206675,132.902769325,145.022342095,162.54730573000003,162.54730573000003,123.27850807799999,117.75542036000002,99.119853034,99.119853034,99.119853034,160.85563698,160.99650911,191.5078876,191.5078876,163.139303949,111.79029917,163.139303949,111.79029917,229.4282895,261.77509423,366.574142597,396.12793037999995,359.04450856999995,424.763801372,502.366660592,575.413714709,575.413714709,575.413714709,164.564715949,156.17113429199998,269.70388282,325.58596713,148.03818125499998,148.03818125499998,360.085382269,318.639251266,361.447007052,361.447007052,133.10612836,137.725734114,133.86668987000002
575,2001-12-31,149.585373055,149.585373055,263.55427009,263.55427009,316.526637775,201.91773991,230.54328928,166.23072978700003,166.23072978700003,266.89165568499993,176.330953682,190.29730856,179.15626003999998,141.60485732,136.25087914,136.25087914,235.62655932200002,191.46546453,191.46546453,234.7834065,234.7834065,199.82460159000001,204.6327621,199.82460159000001,148.429828255,167.079299295,171.75852508999998,169.04208597999997,168.985971743,170.028699217,127.513160825,137.994217521,149.04791643000001,152.0803168,158.153302013,122.11913256,160.95281306299998,216.47441239,174.76230582999997,160.713204348,177.11741695899997,159.34898070399996,147.62599302200002,147.62599302200002,164.10905721,155.606612269,171.99463325,194.576117674,187.648976266,170.26946076400003,139.65521401,139.65521401,139.65521401,191.99868656600003,188.35434067299997,133.41643706600001,133.41643706600001,109.02133159399999,197.2161801,131.629863545,131.629863545,131.629863545,202.73539183499997,259.36104019000004,296.5175606799999,296.5175606799999,224.275517803,211.24677966800002,224.275517803,211.24677966800002,307.40718968500005,231.87509544000002,124.85654111,138.10049589000002,254.49635955999997,346.944626257,137.43957287,197.87029707,197.87029707,197.87029707,243.89630763000002,149.69127943,358.32770227000003,360.59520517000004,227.893691333,227.893691333,311.34581721999996,343.96766315,352.53866907,352.53866907,168.710562713,206.39870924500002,202.37366548000003
940,2002-12-31,118.49037628000002,118.49037628000002,139.45627085999996,139.45627085999996,105.74941774,164.90652966700003,166.59194821700004,143.87631883199998,143.87631883199998,170.90793139899995,191.481340667,171.829944187,176.05722360000001,132.71498662000002,148.65985546,148.65985546,212.51264171000003,169.65175470300002,169.65175470300002,167.52823211,167.52823211,144.35515846100003,182.157020903,144.35515846100003,139.123118775,133.39216709400003,189.124861963,151.55775067299996,236.24381307700003,165.23844827799996,146.799131876,182.36787548000004,162.311307398,145.21793436400006,131.389283945,174.62988438300002,155.80030485999998,171.169401502,106.17339578999999,165.84791117400002,155.2656127,156.30597247999998,129.10794524,129.10794524,258.74691783000003,178.436593464,134.734953552,131.84532040999994,138.56445143200003,136.90336166800003,117.182353243,117.182353243,117.182353243,134.616798201,112.48817314999997,171.14101260600003,171.14101260600003,108.91673219399998,127.48054288099998,116.76130748700001,116.76130748700001,116.76130748700001,185.67205462,197.25741076200003,187.30015814499993,187.30015814499993,148.81185515699997,148.55416725,148.81185515699997,148.55416725,164.48277400999999,192.563954406,170.212768931,227.18673163799994,249.26443047499998,180.31489278599997,338.299773553,316.41548308,316.41548308,316.41548308,150.448845613,117.64361873600002,168.08558639000003,226.54933538000006,205.71514162600002,205.71514162600002,212.865220537,253.992922797,381.38410788400006,381.38410788400006,112.998495972,139.680408161,132.87703897500003
1305,2003-12-31,142.72205080200004,142.72205080200004,189.10629396999997,189.10629396999997,174.3592854,140.155797436,188.03789958,148.08441702899998,148.08441702899998,150.89260459999997,147.31176333000002,172.72541400699996,112.24657009999997,122.20739802000003,111.24161380999999,111.24161380999999,152.222574286,143.12992656,143.12992656,209.44533616,209.44533616,151.51122781300003,145.41543001,151.51122781300003,115.79628592200001,139.67898426200003,145.668147371,136.62972059699996,171.38481147000005,121.86685477499998,137.56440758,128.51771562400003,102.312413141,162.13319576400002,187.544369577,103.77572376300003,106.98478958599998,182.240125386,155.886441112,176.48479957400002,208.51989003199998,154.81363525,119.64450584199997,119.64450584199997,180.274531698,179.56281875,216.73906238000004,157.59912838999995,253.260173075,165.18884597999997,190.569903227,190.569903227,190.569903227,185.79797895000002,132.10361867099996,135.57994182000002,135.57994182000002,140.83637267399996,158.09552225399997,129.26875997000002,129.26875997000002,129.26875997000002,175.52556716,234.04927691000006,229.09092394099994,229.09092394099994,150.463716144,151.96683583600003,150.463716144,151.96683583600003,166.55157384399996,137.373621734,209.712570395,216.4428126,130.15422038000003,161.84785307999996,218.17663940000003,264.635183561,264.635183561,264.635183561,181.444797133,172.697937367,249.55645066699998,253.09609504000005,247.42572874299998,247.42572874299998,343.89074970999997,272.50796509699995,290.07080477700003,290.07080477700003,147.99649759,162.061325147,185.199080494
1671,2004-12-31,143.96784061600005,143.96784061600005,132.02935091399996,132.02935091399996,147.781340265,358.2831818210001,246.27647548200002,202.19514695099997,202.19514695099997,167.87294564299998,167.55922373,186.36330155,222.63592603399997,146.72476399,140.10938620000002,140.10938620000002,181.247321074,165.6573598,165.6573598,200.51965022299999,200.51965022299999,142.53895850600006,162.61405344000002,142.53895850600006,132.787774416,250.40774902700002,249.338206239,187.003155397,362.81517722900014,201.76113585399997,182.185507161,221.45831693600005,157.55623659999998,189.63210077600002,174.07411685,155.87012339000003,137.53724741099998,387.82148702300003,339.458643019,161.065518547,164.78261709799997,218.55138453499998,166.60473841399994,166.60473841399994,179.48637459499997,165.71414247,103.93262001100001,168.23688454899997,208.94913152600006,176.60669263199998,164.19733735399996,164.19733735399996,164.19733735399996,186.24861972999994,182.03837525999995,190.85850636500004,190.85850636500004,172.47289768099995,170.513141968,206.08016954500002,206.08016954500002,206.08016954500002,178.47881163999998,220.52853848500004,137.8783712059999,137.8783712059999,124.834792352,103.91901491800004,124.834792352,103.91901491800004,126.700907084,128.08424068000002,151.59911803199998,142.72086000999997,333.79259345,185.99432508999996,210.24928837599998,356.87712006799995,356.87712006799995,356.87712006799995,187.63603201,164.60814496,337.48341462,223.85643618300008,137.21328223500004,137.21328223500004,206.33394445,330.740248037,290.31450792800007,290.31450792800007,165.45943221999997,279.64889079999995,212.98473295099998
2036,2005-12-31,509.53895866000005,509.53895866000005,125.25234915999998,125.25234915999998,121.88723980000002,191.429548243,160.907509494,147.835832134,147.835832134,131.20958102399993,148.779712286,161.50212276,198.77742573999993,209.64699901100005,141.158929936,141.158929936,200.37236325099997,268.09665580999996,268.09665580999996,227.62602644999998,227.62602644999998,146.92569594600008,253.711928356,146.92569594600008,137.884050479,170.66659890000005,177.66183377600004,150.515574214,199.48400950900015,123.22669922499998,158.17054517,132.11994492600002,93.74276003999995,127.7671047,136.01502074999996,93.31473224300002,97.24066430999996,485.802557885,200.19477079199999,120.54655399900003,236.19638091599998,150.81882504399996,200.27196768999994,200.27196768999994,139.379560933,145.652113508,127.38756536,147.12000450999994,125.92865459000002,147.45577249999997,204.09442448199997,204.09442448199997,204.09442448199997,128.63701283999995,130.97222049999993,138.48213800000002,138.48213800000002,125.44059946199995,155.156620638,117.136165935,117.136165935,117.136165935,123.588256135,239.01172657800004,257.4941994529999,257.4941994529999,165.948649336,133.09566407500006,165.948649336,133.09566407500006,176.23104021,183.95300688400005,147.12538275100002,160.42205376799996,354.224992938,207.93934001,261.298402598,172.08068962000002,172.08068962000002,172.08068962000002,215.75913039000002,122.877328736,192.43808843000002,204.15169678000007,938.098941788,938.098941788,172.01386582599997,178.78222793,351.803599595,351.803599595,132.89631348999995,141.384365942,143.23920122499996
2401,2006-12-31,169.05614970000002,169.05614970000002,160.04870198999998,160.04870198999998,145.887607634,296.552389474,225.59068028800004,139.93943026999997,139.93943026999997,246.87777376999992,174.893579802,183.99427741999997,205.65913312099994,134.870946438,187.4644958,187.4644958,232.07337803400003,245.83403969999995,245.83403969999995,219.88487371599996,219.88487371599996,346.26640160000005,254.97155644400002,346.26640160000005,217.64673835,242.89559386000008,273.59370141,199.899220228,321.53127687300014,182.950139641,171.80784058700002,144.84253486900005,136.38992036999997,129.82215222000002,123.89557788399999,150.37978852000003,136.08682751999996,193.79642060999998,173.1888313,245.104780177,301.727636976,226.43066609399997,144.24335766899992,144.24335766899992,181.826345272,153.39741732900004,187.20340606300002,163.40846481999998,138.72402631,164.19275596999992,133.49053787399998,133.49053787399998,133.49053787399998,152.07464892999997,132.82382925999994,151.34310387000005,151.34310387000005,135.41223930599995,192.683744473,139.68645817,139.68645817,139.68645817,146.48456929999998,141.78573982000003,171.1249762749999,171.1249762749999,119.17639448300001,127.21982055700002,119.17639448300001,127.21982055700002,183.299474212,150.6790985940001,177.39069844600002,227.337684126,366.204191235,355.146218906,265.205572184,381.26064531800006,381.26064531800006,381.26064531800006,235.73111916000002,187.531050767,264.13709302000007,170.5397999120001,199.2500330480001,199.2500330480001,199.837095971,182.384774288,179.26872687099998,179.26872687099998,140.20161271799995,130.19204780099997,140.84554771499995
2766,2007-12-31,165.254412025,165.254412025,123.550383355,123.550383355,228.38612806000003,211.35455367,221.1150231700001,149.82780695999998,149.82780695999998,202.49896417899993,176.43020677599998,177.844931866,185.9156833909999,171.99385994,179.45045267300003,179.45045267300003,216.933658109,216.43864218,216.43864218,192.543010896,192.543010896,188.96117587000006,213.70667277,188.96117587000006,192.894015295,180.19303974000002,152.70581760599998,152.21462167700003,159.63758213000017,143.04859711,123.42272949,149.77816649000002,145.00775001,209.74853564000006,213.484209354,151.36616451000003,151.11481543999994,187.99912547,180.384123594,178.7367663,170.87027061999993,158.616844019,114.46197796899995,114.46197796899995,163.992977264,132.58569841,145.85332963300004,151.39753515599998,165.295385056,177.04212696999997,153.67304627799996,153.67304627799996,153.67304627799996,153.559505737,134.02764046999994,145.93494193000004,145.93494193000004,163.58303440199995,104.74656957500001,108.221826592,108.221826592,108.221826592,159.22645493,122.73996967000004,118.74199473999991,118.74199473999991,231.13333888800005,107.07060050000001,231.13333888800005,107.07060050000001,259.010579657,217.9215759990001,165.94364337000002,167.83170044,194.12401302399996,246.28684998000006,421.81012770999996,378.59569506,378.59569506,378.59569506,166.40033999000002,111.14326134100001,199.94777582000003,188.0856017400001,176.2127388820001,176.2127388820001,202.01481094,228.42200979999996,175.254817665,175.254817665,133.66273090999994,321.69540101,122.92673428299994
3132,2008-12-31,169.580880945,169.580880945,165.92855816999997,165.92855816999997,175.67307653,124.298810385,181.03238061500008,157.41119586399998,157.41119586399998,184.53813239699994,160.538210615,182.145485495,193.45232140499994,146.53032655,195.61961975799994,195.61961975799994,212.82474162,145.620486743,145.620486743,204.87463240499997,204.87463240499997,187.95081430700006,168.93391406200004,187.95081430700006,111.80068127999999,132.92442127500004,199.26631634799998,178.27653747000005,192.89592709100017,161.693645004,166.87285380499998,156.73705677,113.58960624,148.01771720000005,152.695791086,131.33195910600003,127.83011931999992,166.92727042299998,136.198218959,169.51192363,136.97526701999993,158.72886054,153.48371347099996,153.48371347099996,133.421266171,133.33442241900002,134.59175500000006,139.052675876,169.62719485000002,166.498994722,133.288991619,133.288991619,133.288991619,172.05702609999997,139.43524843799997,157.74435216200004,157.74435216200004,138.60390766699993,145.447533122,136.322341876,136.322341876,136.322341876,122.344445748,136.46853795000004,162.21630403499992,162.21630403499992,129.42347005000002,114.45817274499998,129.42347005000002,114.45817274499998,207.275455652,212.97184147000013,173.39662821700006,216.687990272,370.44843299499996,847.944743366,217.49126243,224.92975749800001,224.92975749800001,224.92975749800001,273.29131720500004,115.38724116600002,166.88469531800004,181.1039199500001,184.0854784500001,184.0854784500001,165.18382514,309.49821254999995,390.58413372,390.58413372,125.85166116299997,121.15727051299999,109.68739237199998
3497,2009-12-31,157.077399059,157.077399059,185.9550786,185.9550786,192.86394081000006,135.97026178699997,222.3337709150001,120.36464019999997,120.36464019999997,223.82098777699994,130.12042065999998,127.328046198,206.4225998299999,131.26062926,155.53818819599996,155.53818819599996,132.82582419,176.08094400599998,176.08094400599998,149.70064647599997,149.70064647599997,149.78326771300004,147.750297456,149.78326771300004,141.37275310299998,132.26161650000006,124.72111152899998,122.393106062,125.07345119000016,143.223126864,123.01394448000002,186.159561984,139.960054721,147.32271575400006,154.96871041999998,126.34305150000003,143.64526341099992,208.89840660200002,261.24018723999995,147.39093886600003,145.41889587499995,153.52950562300003,118.17591534799996,118.17591534799996,153.884698432,138.70458058400004,128.16167643300008,184.835928554,176.19977219000003,220.01915335499996,194.59101298599995,194.59101298599995,194.59101298599995,175.17992565999995,224.83841286999993,178.85544331499997,178.85544331499997,262.50315044699994,283.92347511,117.746012667,117.746012667,117.746012667,187.33209728499995,159.69953315000004,159.23028330499994,159.23028330499994,119.73223396500002,105.2720515,119.73223396500002,105.2720515,155.6887759,196.93054430200013,289.56984970400003,597.0902753359999,186.331519436,593.919625244,451.926311526,380.405810329,380.405810329,380.405810329,182.63020588500004,152.626888535,165.07728821500004,155.9102638500001,182.31713337000005,182.31713337000005,172.94116437499997,226.91603484999996,213.503622166,213.503622166,159.98065290599996,135.28047842799998,143.57672348199998
