centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
208.90597029138127,208.90597029138127,169.87830301556048,169.87830301556048,169.87830301556048,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,212.95831083957572,212.94693715916893,212.94693715916893,212.94693715916893,212.94693715916893,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,236.23226110673372,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,141.39077797856197,208.90597029138127,208.90597029138127,208.90597029138127,161.82912749410164,161.82912749410164,161.82912749410164,161.82912749410164,161.82912749410164,161.82912749410164,161.82912749410164,161.82912749410164,161.82912749410164,161.82912749410164,179.20914249039086,179.20914249039086,179.20914249039086,179.20914249039086,179.20914249039086,179.20914249039086,179.20914249039086,179.20914249039086,207.04508019348316,207.04508019348316,207.04508019348316,207.04508019348316,239.71567942616696,239.71567942616696,239.71567942616696,239.71567942616696,239.71567942616696,239.71567942616696,242.207508336257,242.207508336257,239.71567942616696,239.71567942616696,242.207508336257,242.207508336257,242.207508336257,242.207508336257,223.27845331504955,223.27845331504955,223.27845331504955,223.27845331504955,207.04508019348316,207.04508019348316,223.27845331504955,223.27845331504955,223.27845331504955,223.27845331504955,161.82912749410164,161.82912749410164,161.82912749410164
267.54012891952505,267.54012891952505,208.08456985785696,208.08456985785696,208.08456985785696,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,267.3494415995286,261.4407580463274,261.4407580463274,261.4407580463274,261.4407580463274,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,303.2625776532004,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,170.78352636689348,267.54012891952505,267.54012891952505,267.54012891952505,191.5807940035704,191.5807940035704,191.5807940035704,191.5807940035704,191.5807940035704,191.5807940035704,191.5807940035704,191.5807940035704,191.5807940035704,191.5807940035704,217.7197607677347,217.7197607677347,217.7197607677347,217.7197607677347,217.7197607677347,217.7197607677347,217.7197607677347,217.7197607677347,254.98377315839747,254.98377315839747,254.98377315839747,254.98377315839747,316.3536041847592,316.3536041847592,316.3536041847592,316.3536041847592,316.3536041847592,316.3536041847592,335.6502311186191,335.6502311186191,316.3536041847592,316.3536041847592,335.6502311186191,335.6502311186191,335.6502311186191,335.6502311186191,279.3268308253854,279.3268308253854,279.3268308253854,279.3268308253854,254.98377315839747,254.98377315839747,279.3268308253854,279.3268308253854,279.3268308253854,279.3268308253854,191.5807940035704,191.5807940035704,191.5807940035704
306.361043857842,306.361043857842,233.38044294442855,233.38044294442855,233.38044294442855,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,303.36110289106625,293.5478870602115,293.5478870602115,293.5478870602115,293.5478870602115,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,347.64247970725376,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,190.24408334739525,306.361043857842,306.361043857842,306.361043857842,211.2789860107612,211.2789860107612,211.2789860107612,211.2789860107612,211.2789860107612,211.2789860107612,211.2789860107612,211.2789860107612,211.2789860107612,211.2789860107612,243.21714098679982,243.21714098679982,243.21714098679982,243.21714098679982,243.21714098679982,243.21714098679982,243.21714098679982,243.21714098679982,286.72335918448164,286.72335918448164,286.72335918448164,286.72335918448164,367.0945788608144,367.0945788608144,367.0945788608144,367.0945788608144,367.0945788608144,367.0945788608144,397.5174443201339,397.5174443201339,367.0945788608144,367.0945788608144,397.5174443201339,397.5174443201339,397.5174443201339,397.5174443201339,316.43573366747455,316.43573366747455,316.43573366747455,316.43573366747455,286.72335918448164,286.72335918448164,316.43573366747455,316.43573366747455,316.43573366747455,316.43573366747455,211.2789860107612,211.2789860107612,211.2789860107612
343.5989975005023,343.5989975005023,257.6448517262688,257.6448517262688,257.6448517262688,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,337.90435298963297,324.34581605589955,324.34581605589955,324.34581605589955,324.34581605589955,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,390.2127472545412,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,208.91111682282244,343.5989975005023,343.5989975005023,343.5989975005023,230.17396470906067,230.17396470906067,230.17396470906067,230.17396470906067,230.17396470906067,230.17396470906067,230.17396470906067,230.17396470906067,230.17396470906067,230.17396470906067,267.6748402480217,267.6748402480217,267.6748402480217,267.6748402480217,267.6748402480217,267.6748402480217,267.6748402480217,267.6748402480217,317.1687321220983,317.1687321220983,317.1687321220983,317.1687321220983,415.766539987248,415.766539987248,415.766539987248,415.766539987248,415.766539987248,415.766539987248,456.8619605650278,456.8619605650278,415.766539987248,415.766539987248,456.8619605650278,456.8619605650278,456.8619605650278,456.8619605650278,352.03148420450736,352.03148420450736,352.03148420450736,352.03148420450736,317.1687321220983,317.1687321220983,352.03148420450736,352.03148420450736,352.03148420450736,352.03148420450736,230.17396470906067,230.17396470906067,230.17396470906067
355.41137279465585,355.41137279465585,265.3418456473713,265.3418456473713,265.3418456473713,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,348.8619323979875,334.115329683603,334.115329683603,334.115329683603,334.115329683603,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,403.7166036013896,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,214.83254868119565,355.41137279465585,355.41137279465585,355.41137279465585,236.16770383074146,236.16770383074146,236.16770383074146,236.16770383074146,236.16770383074146,236.16770383074146,236.16770383074146,236.16770383074146,236.16770383074146,236.16770383074146,275.43314848583316,275.43314848583316,275.43314848583316,275.43314848583316,275.43314848583316,275.43314848583316,275.43314848583316,275.43314848583316,326.82641026845033,326.82641026845033,326.82641026845033,326.82641026845033,431.20593487572637,431.20593487572637,431.20593487572637,431.20593487572637,431.20593487572637,431.20593487572637,475.6868322070506,475.6868322070506,431.20593487572637,431.20593487572637,475.6868322070506,475.6868322070506,475.6868322070506,475.6868322070506,363.3229307822484,363.3229307822484,363.3229307822484,363.3229307822484,326.82641026845033,326.82641026845033,363.3229307822484,363.3229307822484,363.3229307822484,363.3229307822484,236.16770383074146,236.16770383074146,236.16770383074146
391.7997088369883,391.7997088369883,289.0526399916291,289.0526399916291,289.0526399916291,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,382.6170469953958,364.2105760673656,364.2105760673656,364.2105760673656,364.2105760673656,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,445.31559198264347,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,233.07367690042037,391.7997088369883,391.7997088369883,391.7997088369883,254.63157649636395,254.63157649636395,254.63157649636395,254.63157649636395,254.63157649636395,254.63157649636395,254.63157649636395,254.63157649636395,254.63157649636395,254.63157649636395,299.33282321232195,299.33282321232195,299.33282321232195,299.33282321232195,299.33282321232195,299.33282321232195,299.33282321232195,299.33282321232195,356.57714447955243,356.57714447955243,356.57714447955243,356.57714447955243,478.76740117711347,478.76740117711347,478.76740117711347,478.76740117711347,478.76740117711347,478.76740117711347,533.6773496267555,533.6773496267555,478.76740117711347,478.76740117711347,533.6773496267555,533.6773496267555,533.6773496267555,533.6773496267555,398.1065320684562,398.1065320684562,398.1065320684562,398.1065320684562,356.57714447955243,356.57714447955243,398.1065320684562,398.1065320684562,398.1065320684562,398.1065320684562,254.63157649636395,254.63157649636395,254.63157649636395
427.9193591178921,427.9193591178921,312.5883575523524,312.5883575523524,312.5883575523524,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,416.1229191251858,394.08360387590676,394.08360387590676,394.08360387590676,394.08360387590676,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,486.60741996351857,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,251.18011549219966,427.9193591178921,427.9193591178921,427.9193591178921,272.9591148245132,272.9591148245132,272.9591148245132,272.9591148245132,272.9591148245132,272.9591148245132,272.9591148245132,272.9591148245132,272.9591148245132,272.9591148245132,323.0560264921824,323.0560264921824,323.0560264921824,323.0560264921824,323.0560264921824,323.0560264921824,323.0560264921824,323.0560264921824,386.1082039392376,386.1082039392376,386.1082039392376,386.1082039392376,525.9776810770948,525.9776810770948,525.9776810770948,525.9776810770948,525.9776810770948,525.9776810770948,591.2396741686538,591.2396741686538,525.9776810770948,525.9776810770948,591.2396741686538,591.2396741686538,591.2396741686538,591.2396741686538,432.63329670277795,432.63329670277795,432.63329670277795,432.63329670277795,386.1082039392376,386.1082039392376,432.63329670277795,432.63329670277795,432.63329670277795,432.63329670277795,272.9591148245132,272.9591148245132,272.9591148245132
