index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
213,2000-12-31,257.5343469,257.5343469,108.34413821,108.34413821,98.70595347000003,75.45071897,97.777200935,77.091963481,77.091963481,350.515126,121.483870596,86.501490678,84.80551353999999,94.8462923,114.25363976,114.25363976,266.90845575,123.34152406200002,123.34152406200002,97.93246546,97.93246546,67.48557962299999,106.72032341999999,67.48557962299999,56.81961156,67.187232924,96.93138875399998,84.15882265,132.24110498299999,161.80054473,79.55382856,74.19783246,77.2660606,114.95566964999999,72.46879654,91.15183798,83.10679457400002,135.42591829999998,106.22552471,90.82682621999999,85.61443762,115.30144074999998,132.774408306,132.774408306,66.958301665,77.710635757,89.54183229,102.95829255999999,91.63921995000001,81.05377628000001,87.0366549,87.0366549,87.0366549,88.3645672,92.86682636,108.32350083,108.32350083,95.4526223,80.45374197999999,54.77540660999999,54.77540660999999,54.77540660999999,112.4925102,125.9398241,142.56968763999998,142.56968763999998,109.310557704,86.62809006,109.310557704,86.62809006,156.99717578000002,185.75916460000002,268.393124247,291.00827393,240.6582128,268.758536522,359.265299422,403.445143005,403.445143005,403.445143005,112.03858867999999,104.21256617,165.58419015,209.19457123799998,106.48116957,106.48116957,255.02296454499998,168.258565404,220.37466743,220.37466743,103.13877262,98.30847273,97.00724589
578,2001-12-31,120.06398759999998,120.06398759999998,210.65234632,210.65234632,256.60054373,134.66053874000002,130.179160246,92.23939482300001,92.23939482300001,170.898059016,128.92153472,142.092754745,157.30870449999998,112.88356802999999,87.801899635,87.801899635,132.36976467,137.69223349,137.69223349,127.34125882999999,127.34125882999999,159.63184333,139.48927798,159.63184333,104.51717418,125.96240319,81.31178149999998,95.11637853,75.00116833999998,105.79458357,79.73522828499999,105.13356289599997,114.84615865300002,129.508523918,113.73019525300005,88.32970181000002,127.5188572,196.34370534999996,135.500011806,130.94644373999998,162.342453935,145.61119519399998,109.60553748000001,109.60553748000001,107.86666936,100.51398812,129.434410603,136.96222732,125.57716213000002,122.19215756999998,111.2389938,111.2389938,111.2389938,115.68724494,134.83885642,83.364778969,83.364778969,75.88141651999999,147.83506116,99.60632342999997,99.60632342999997,99.60632342999997,160.07110113,150.30616350000003,177.08140964999993,177.08140964999993,134.426547421,126.22298080699998,134.426547421,126.22298080699998,248.85014377000005,222.40842160000003,78.83593153,116.39585237800001,204.13016621999998,230.21854533399997,106.46112197999999,148.84623129,148.84623129,148.84623129,148.24829889999998,94.16433296,260.87309260000006,269.38693297000003,122.75538285299999,122.75538285299999,250.0262561,287.21327329,246.4278517,246.4278517,142.01821597,165.19076282,170.68688869
943,2002-12-31,78.65339283999997,78.65339283999997,125.78966592999998,125.78966592999998,73.25239643000003,106.337698477,152.38838681,85.38890863000003,85.38890863000003,127.60529613000003,186.915910753,166.30465737000006,118.93139783999999,100.37552214,100.66786574000002,100.66786574000002,113.55413630000001,91.61237738999998,91.61237738999998,106.79851778,106.79851778,78.370765662,93.53864060000001,78.370765662,77.02627422699999,68.741934684,109.327996577,101.7010643,166.53602356499997,121.85129250999998,99.67055025699997,138.00534259999998,107.59869395,106.21446730999997,106.19367133500006,108.03049732000004,97.15618286000003,133.75131089999996,65.20346524499999,115.71568168399997,115.33082634,113.78200894999998,70.71574063300002,70.71574063300002,174.69281827,96.67587086099999,122.76945269999999,93.48147719999997,84.56414839000001,85.22943196499999,78.551125003,78.551125003,78.551125003,90.97461661,99.15262261999999,95.95074525000001,95.95074525000001,80.43758768999996,70.76666747099998,84.013192146,84.013192146,84.013192146,170.71191869999998,99.05278807400003,90.27953419999992,90.27953419999992,91.48207843299998,84.83617562999996,91.48207843299998,84.83617562999996,125.52775550000004,142.687804766,113.99548671000002,131.00265608799998,232.04674273900002,153.315981,250.87515106900003,269.088189595,269.088189595,269.088189595,112.65568329999996,80.19926236399999,126.28602954000004,111.08500716999997,199.67827713999998,199.67827713999998,143.92680726,128.58134063,212.33685334999993,212.33685334999993,70.86280560000004,81.5634359,80.79005753899999
1308,2003-12-31,78.83791798999997,78.83791798999997,108.31969531999997,108.31969531999997,99.70345759400001,85.42411845000001,94.15726329999998,85.67148371400005,85.67148371400005,94.39335862000003,89.13428009,103.64020936700003,64.97005669999999,62.899868540000014,74.46768643000001,74.46768643000001,85.65291919699999,86.68115032999998,86.68115032999998,139.14336925000003,139.14336925000003,86.780007549,101.25640928,86.780007549,71.19260941,68.20599529500004,88.02952864000001,82.92373702000002,103.03692040999998,80.47250893999998,80.00661290599996,87.88455918999998,68.166922,89.40692117699999,112.02745341700009,70.98902519000004,78.79564067000003,103.08912698599997,108.42611664999998,128.74422571599996,136.130952987,121.49705901999997,89.83270070000002,89.83270070000002,145.86478522,143.13013745999996,132.11022465,85.33372567999997,166.42084463500004,95.68752187999999,114.887606286,114.887606286,114.887606286,99.1193109,97.12694275999999,91.25290359000002,91.25290359000002,104.24376758399998,119.19595579399999,110.68705703999998,110.68705703999998,110.68705703999998,142.06709429999995,166.57525322000006,165.13695632999992,165.13695632999992,116.68435367599997,125.44110228699996,116.68435367599997,125.44110228699996,116.80340932000001,102.26979353399999,133.0820324,118.83188687,87.35914422000002,145.75722473000002,157.83801929999998,256.470701003,256.470701003,256.470701003,105.36669842199993,141.651968727,215.18658974700003,224.86566470999998,221.73015082199993,221.73015082199993,298.71447185,249.930226387,259.39601504699993,259.39601504699993,99.87846599000005,136.303360388,98.94084542899998
1674,2004-12-31,117.47268963199997,117.47268963199997,81.13093699999996,81.13093699999996,111.59922177000001,243.01762610000003,139.97351394199998,124.37450237300004,124.37450237300004,116.48723331000005,129.89844985,141.60566726000002,171.436940844,79.67914843000001,91.95412541400002,91.95412541400002,124.36906840500002,92.55492197999999,92.55492197999999,113.32094451000002,113.32094451000002,86.47711869399998,95.30399972,86.47711869399998,83.57486651000002,162.73540882000003,138.537060673,121.20781525700004,238.90643149999997,110.31940447099998,103.00813854999998,158.686790756,84.00431845,94.75721455599998,133.47848158000008,93.47326447000003,82.25009600500003,334.06108283,326.10787555,118.02272497999996,116.44565563999998,150.33671393999998,97.54074243600002,97.54074243600002,113.003405345,100.70519205599997,73.58497203499999,89.77673839799999,109.40708909600004,105.51769841000002,101.235570166,101.235570166,101.235570166,108.42688577999999,138.16828539000002,144.24894432,144.24894432,133.87530345999997,126.73510807999997,131.89199968999998,131.89199968999998,131.89199968999998,81.29738942999995,192.84976702000003,94.3384648299999,94.3384648299999,93.21801706999995,60.04422878999996,93.21801706999995,60.04422878999996,80.11799987200003,78.06716040599999,92.19173828000001,116.63173767599997,246.82612266000007,137.797211795,166.30655076099995,344.19375515999997,344.19375515999997,344.19375515999997,125.02949058899995,87.666330666,251.02807567000008,142.95577287299997,98.34363425999994,98.34363425999994,148.35185137000002,306.8737078500001,230.59937631199995,230.59937631199995,143.07492899300004,256.93401144999996,192.97885630999997
2039,2005-12-31,494.51365025999996,494.51365025999996,76.69568439599996,76.69568439599996,73.17790193100002,129.553571478,100.33648775999997,104.64312975000007,104.64312975000007,87.23839725000008,90.31886565999997,96.90098947000006,141.79851799,185.718181391,102.11285810000001,102.11285810000001,185.35468701999997,154.63811979,154.63811979,134.69925606,134.69925606,142.91861031000002,150.16645375000002,142.91861031000002,84.55763162,149.79773756,135.88295127,95.314798894,182.11315330499994,85.65333479999998,98.65283563999998,76.42986182999995,59.082132296999994,68.52556374,73.34097737000009,64.30523091000006,54.27523136000003,453.63439422999994,142.542297334,77.93006598099998,200.475597212,126.53370989599995,110.74443616000002,110.74443616000002,117.83040089299996,121.71739283799998,71.04590037999999,80.55073866999997,82.56371918000002,122.68655051,181.913614936,181.913614936,181.913614936,64.66671299999999,73.65573113,76.40718447000003,76.40718447000003,88.38341021999997,88.22335981999998,82.34642279999994,82.34642279999994,82.34642279999994,70.22050017499994,225.56585417600002,241.0452506599999,241.0452506599999,152.18304689399994,121.78240676499998,152.18304689399994,121.78240676499998,141.94647338200002,147.64165666,97.27940985000004,104.60153154999998,322.52507579800005,172.709574,158.85199325899998,101.47968516000003,101.47968516000003,101.47968516000003,189.3128366999999,59.690334394999994,117.24308173000006,106.20253112999998,599.6247871489999,599.6247871489999,116.01050142200005,98.18586926000005,289.1399795489999,289.1399795489999,79.37219764300004,80.33778306999999,128.8184239
2404,2006-12-31,126.15455357999994,126.15455357999994,116.18464059999995,116.18464059999995,127.29129711000002,185.94591581,124.50722998999996,84.34589556000005,84.34589556000005,152.85670553000003,88.16931613699997,86.69749294000007,135.564793001,91.82673538999998,119.72529766000002,119.72529766000002,130.379967978,133.32605678,133.32605678,163.69691534600005,163.69691534600005,243.82025726999998,135.7522808,243.82025726999998,114.4631191,159.975654,201.32318074,124.89844114000002,250.33691657999995,122.96482406599998,132.50573563999998,108.30681970999996,95.56253588000001,94.23640531999999,102.05354570000009,110.64677739000004,90.37799950000003,131.18878367799994,167.87346284,162.26641589,191.289064365,182.91341472399995,99.03084840000002,99.03084840000002,151.73173957599997,119.48000625800002,99.60611209999999,95.03439981999998,97.10373771000003,139.13354234,98.70516546799999,98.70516546799999,98.70516546799999,100.15577431999999,101.74022832,87.58857814400001,87.58857814400001,86.93302624999998,153.30773420099996,96.70979682299996,96.70979682299996,96.70979682299996,73.27352045999993,114.77439631999998,133.6252606099999,133.6252606099999,69.03218888799994,66.09873297099996,69.03218888799994,66.09873297099996,149.307079095,101.49678412,112.27900584,120.11676251999998,348.451077576,313.27227888000004,135.16931254399998,336.15763465000003,336.15763465000003,336.15763465000003,206.4667938999999,95.145022197,229.35300746000004,146.89454872,172.0160123879999,172.0160123879999,142.52187222100005,130.2949727740001,139.29608755999993,139.29608755999993,91.72673842000002,83.29598060000001,87.82839510000001
2769,2007-12-31,144.09729127499992,144.09729127499992,83.85297608999994,83.85297608999994,222.38980189,123.53088111,99.54311838999995,91.19324060000005,91.19324060000005,121.34031636400002,83.74721665599998,85.36201055400005,105.83306095,94.36600119999999,103.73180363300003,103.73180363300003,116.877140765,102.86372266999999,102.86372266999999,124.98119992100001,124.98119992100001,86.72789625000001,97.031069248,86.72789625000001,124.965506869,112.60221627999996,97.878523363,93.93947551000007,99.49772462999994,92.83612029200002,86.32739164999995,104.77610430999997,83.15171063999999,114.69069380000002,107.37270002000005,80.63265224000006,81.41039789400004,123.55151269999995,130.496955944,93.6558642,98.36242859999999,91.67026016999998,67.15150169900002,67.15150169900002,120.42434512399998,106.871514356,80.81770694800001,95.50829655599998,82.02641364300004,109.63602102000002,86.00926381299999,86.00926381299999,86.00926381299999,84.33214934999997,98.25304138000003,105.69593737000002,105.69593737000002,108.28590363799998,72.56618195,80.95786723999998,80.95786723999998,80.95786723999998,80.09525954999995,85.01751295999998,87.53219166999992,87.53219166999992,208.12908523799996,98.74738494199994,208.12908523799996,98.74738494199994,217.97915049300002,180.94637704,113.52507146600001,112.66769471999999,133.0752311,180.93966011000006,394.32770101999995,354.37226910000004,354.37226910000004,354.37226910000004,116.35203552099989,78.912744374,154.78900252,147.10059693999997,103.92416981599989,103.92416981599989,145.11627406000005,182.4401216100001,119.21390392999993,119.21390392999993,90.11466183000002,279.84038128,92.91379153
3135,2008-12-31,130.14436551999992,130.14436551999992,124.32277649999993,124.32277649999993,118.70720284,73.63375180999999,145.94329789499992,84.77360662300005,84.77360662300005,146.669517806,89.03286654999998,95.21690329500008,112.18700997,72.73481573999997,93.686756164,93.686756164,130.47203226,81.78871206999999,81.78871206999999,132.94606000500002,132.94606000500002,113.407361617,91.44770852000002,113.407361617,64.49894737,64.72096895799997,116.208306654,92.30417546000007,102.85640248099995,94.17450625800002,88.61533776999994,99.53748542,75.29845701,95.04841149000002,98.50702011200006,69.17146287000006,84.62577461000004,87.56850094999996,66.81729020300003,136.8898206,130.89091381999995,83.49826002999997,102.31374195100003,102.31374195100003,86.41072867999998,103.87769151,84.01803128000005,98.82735399999997,99.52972170000002,88.14932422000003,81.25889106000002,81.25889106000002,81.25889106000002,84.49332143999996,83.36668681400002,85.56176048000003,85.56176048000003,79.60863216399997,113.43818012999999,73.48384750399997,73.48384750399997,73.48384750399997,83.70710625999992,92.69624538,133.0543703699999,133.0543703699999,123.23389591999995,81.30082537999994,123.23389591999995,81.30082537999994,140.13803520000002,127.69610868999999,123.157555585,204.37992314000002,275.51583512,410.072511193,153.80004023999996,130.07571855000006,130.07571855000006,130.07571855000006,224.46756217499987,68.383631275,114.46120271999999,130.53772217999995,136.31743804999988,136.31743804999988,109.49662585700004,244.0175051600001,321.5266594799999,321.5266594799999,85.64866531999999,65.61527050300002,70.0127869
3500,2009-12-31,133.58939838999987,133.58939838999987,142.88573252299994,142.88573252299994,147.32242301000002,90.43636900000001,106.68976794499991,77.43781503000005,77.43781503000005,99.89483083,96.56549061999999,94.25839244000008,145.53607085,84.03774349999998,77.9241737,77.9241737,90.36180849000002,119.83368235200001,119.83368235200001,113.653121575,113.653121575,114.49350409,112.15324183000003,114.49350409,90.53228788999999,86.35480181999995,78.69779304899998,80.86122997900007,90.11002225899995,71.70475847,68.63986185999994,116.50483764,65.694482321,74.47375371000001,79.85887204000002,57.653949610000055,73.34682386000004,139.897686852,157.983254361,85.55459648000001,81.41812479999997,93.15839639999997,86.89537442400002,86.89537442400002,98.19922235699997,112.21406524300004,87.18677991300007,123.52976099999997,118.62491832000003,128.26057293500006,121.089255152,121.089255152,121.089255152,104.02862209999998,150.09359715,122.018445765,122.018445765,214.05550388999995,243.80470474999996,83.91763649999997,83.91763649999997,83.91763649999997,99.31204495499992,81.36231158,79.13680454999991,79.13680454999991,74.10561928999994,65.85896599999994,74.10561928999994,65.85896599999994,121.16466228000002,164.31362940199998,212.811476544,289.800101506,152.36109538600004,544.04480813,293.84102209699995,226.56891367400007,226.56891367400007,226.56891367400007,109.76552905499987,74.60818371500001,92.45515484999999,97.22947026999995,90.16099351999988,90.16099351999988,152.84307977900005,155.82744311000008,114.3489653139999,114.3489653139999,103.63887016999999,89.291704986,92.95013811999999
