Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
102.241437,-3.196778976,centroid_10,Stasiun Meteorologi Fatmawati Soekarno,2012-12-15,109.8337004,100.413244837,0.91,Hujan Lebat,100.5943819,42.83292937,0.43,Hujan Ringan,163.0386238,52.0,0.32,Hujan Lebat,,Hujan Ringan,40.0
102.3591858,-3.199795443,centroid_11,Stasiun Meteorologi Fatmawati Soekarno,2016-04-08,109.901935,2.315350575,0.02,Tidak terdefenisi,99.70938936,0.67760813,0.01,Tidak terdefenisi,163.0386238,14.6,0.09,Hujan Lebat,,Hujan Lebat,6.0
105.0046572,-5.638906435,centroid_12,Stasiun Meteorologi Maritim Panjang,2014-11-26,132.5363693,10.829386801,0.08,Tidak terdefenisi,149.1201519,0.0,0.0,Tidak terdefenisi,132.2081414,1.1,0.01,Tidak terdefenisi,,,
104.62723,-5.445525723,centroid_13,Stasiun Meteorologi Radin Inten II,2014-11-05,109.5791526,56.699492508,0.52,Hujan Lebat,112.8455643,12.00108284,0.11,Hujan Ringan,123.167238,0.0,0.0,Tidak terdefenisi,,Stasiun,
104.3438292,-5.212548102,centroid_14,Stasiun Meteorologi Radin Inten II,2020-08-04,99.48535117,27.782348251,0.28,Hujan Ringan,100.8542301,10.77474336,0.11,Hujan Ringan,123.167238,0.0,0.0,Tidak terdefenisi,,Tidak terdefenisi,44.0
104.3438292,-5.212548102,centroid_15,Stasiun Meteorologi Radin Inten II,2020-09-30,99.48535117,11.159023004000002,0.11,Hujan Ringan,100.8542301,0.079124436,0.0,Tidak terdefenisi,123.167238,0.0,0.0,Tidak terdefenisi,,Hujan Ringan,12.0
104.1540548,-4.979045437,centroid_16,Stasiun Meteorologi Radin Inten II,2020-05-18,102.7614075,9.538211369,0.09,Tidak terdefenisi,124.5380531,9.504275,0.08,Tidak terdefenisi,123.167238,2.0,0.02,Hujan Ringan,,Hujan Lebat,37.0
103.4882283,-4.491330093,centroid_17,Stasiun Meteorologi Fatmawati Soekarno,2016-04-11,108.4275941,61.498214088,0.57,Hujan Lebat,115.6223873,57.953602856,0.5,Hujan Lebat,163.0386238,0.1,0.0,Tidak terdefenisi,,,
103.4882283,-4.491330093,centroid_18,Stasiun Meteorologi Fatmawati Soekarno,2020-06-05,108.4275941,41.085829351,0.38,Hujan Ringan,115.6223873,2.5268512000000003,0.02,Tidak terdefenisi,163.0386238,42.6,0.26,Hujan Lebat,,,
103.9637736,-4.660848029,centroid_19,Stasiun Meteorologi Fatmawati Soekarno,2019-06-22,93.31982709,4.881479099,0.05,Tidak terdefenisi,138.4874724,5.885454351,0.04,Tidak terdefenisi,163.0386238,8.8,0.05,Hujan Lebat,,,
103.9637736,-4.660848029,centroid_20,Stasiun Meteorologi Fatmawati Soekarno,2016-03-11,93.31982709,31.917223876,0.34,Hujan Ringan,138.4874724,73.7815351,0.53,Hujan Lebat,163.0386238,2.5,0.02,Hujan Ringan,,,
103.7973253,-4.380642068,centroid_21,Stasiun Meteorologi Fatmawati Soekarno,2016-04-24,85.42404811,5.995543321,0.07,Tidak terdefenisi,139.2956293,2.29546544,0.02,Tidak terdefenisi,163.0386238,0.0,0.0,Tidak terdefenisi,,,
103.574323,-4.411954361,centroid_22,Stasiun Meteorologi Fatmawati Soekarno,2021-01-29,96.74639451,14.827474094,0.15,Hujan Ringan,120.0255688,0.0,0.0,Tidak terdefenisi,163.0386238,7.1,0.04,Hujan Ringan,,,
103.7027024,-4.350017509,centroid_23,Stasiun Meteorologi Fatmawati Soekarno,2011-04-24,85.42404811,45.5835154916,0.53,Hujan Lebat,139.2956293,21.14191856,0.15,Hujan Ringan,163.0386238,0.0,0.0,Tidak terdefenisi,,,
103.2521621,-4.185069304,centroid_24,Stasiun Meteorologi Fatmawati Soekarno,2012-02-17,90.86207607,16.376252474,0.18,Hujan Ringan,82.92911597,20.34028111,0.25,Hujan Ringan,163.0386238,0.0,0.0,Tidak terdefenisi,,,
103.2182278,-4.093476936,centroid_25,Stasiun Meteorologi Fatmawati Soekarno,2014-04-05,83.96593151,76.941836578,0.92,Hujan Lebat,108.8384099,39.45501178,0.36,Hujan Ringan,163.0386238,1.5,0.01,Tidak terdefenisi,,,
103.3661198,-3.836328755,centroid_26,Stasiun Meteorologi Fatmawati Soekarno,2020-01-09,112.6276428,45.978374533,0.41,Hujan Ringan,180.7665401,28.73303407,0.16,Hujan Ringan,163.0386238,2.5,0.02,Hujan Ringan,,,
103.2293967,-3.821242977,centroid_27,Stasiun Meteorologi Fatmawati Soekarno,2016-01-02,116.3361266,28.418217483,0.24,Hujan Ringan,159.8162607,27.02545465,0.17,Hujan Ringan,163.0386238,0.0,0.0,Tidak terdefenisi,,,
103.4501237,-3.831257501,centroid_28,Stasiun Meteorologi Fatmawati Soekarno,2016-01-15,110.6518054,13.475782214,0.12,Hujan Ringan,197.5434094,13.00301318,0.07,Tidak terdefenisi,163.0386238,44.9,0.28,Hujan Lebat,,,
101.9758249,-2.556343732,centroid_29,Stasiun Meteorologi Depati Parbo,2014-11-27,85.62032498,54.26850611,0.63,Hujan Lebat,105.5695642,13.1812209,0.12,Hujan Ringan,90.08581393,3.8,0.04,Hujan Ringan,,,
101.5241011,-2.267755088,centroid_30,Stasiun Meteorologi Depati Parbo,2020-09-03,83.63995587,36.68561368,0.44,Hujan Ringan,94.84247494,52.422361748,0.55,Hujan Lebat,90.08581393,0.0,0.0,Tidak terdefenisi,,,
101.928843,-2.343816502,centroid_31,Stasiun Meteorologi Depati Parbo,2016-02-25,99.37143415,3.228027583,0.03,Tidak terdefenisi,98.68142644,0.0,0.0,Tidak terdefenisi,90.08581393,29.9,0.33,Hujan Lebat,,,
101.4478166,-1.971523371,centroid_32,Stasiun Meteorologi Depati Parbo,2011-04-20,84.01107594,10.563220268,0.13,Hujan Ringan,93.05360196,7.1784076,0.08,Tidak terdefenisi,90.08581393,26.2,0.29,Hujan Lebat,,,
101.6021325,-1.962456879,centroid_33,Stasiun Meteorologi Depati Parbo,2021-04-15,82.18679128,66.16751800236,0.81,Hujan Lebat,118.5552485,48.09174618,0.41,Hujan Ringan,90.08581393,39.6,0.44,Hujan Lebat,,,
101.7379992,-1.954184025,centroid_34,Stasiun Meteorologi Depati Parbo,2016-04-25,95.02744565,61.612599045,0.65,Hujan Lebat,121.057507,34.19245248,0.28,Hujan Ringan,90.08581393,0.0,0.0,Tidak terdefenisi,,,
101.2767013,-1.925798223,centroid_35,Stasiun Meteorologi Depati Parbo,2016-05-03,125.3887166,11.337791283,0.09,Tidak terdefenisi,97.69287947,11.37118113,0.12,Hujan Ringan,90.08581393,29.3,0.33,Hujan Lebat,,,
101.3198978,-1.830996456,centroid_36,Stasiun Meteorologi Depati Parbo,2021-03-01,89.07802951,19.485184048,0.22,Hujan Ringan,100.642788,0.0,0.0,Tidak terdefenisi,90.08581393,33.9,0.38,Hujan Lebat,,,
100.9370032,-1.618772245,centroid_37,Stasiun Meteorologi Depati Parbo,2011-11-03,136.0236806,4.9937107674,0.04,Tidak terdefenisi,203.7082129,7.03923508,0.03,Tidak terdefenisi,90.08581393,2.0,0.02,Hujan Ringan,,,
101.8315886,-1.691093319,centroid_38,Stasiun Meteorologi Depati Parbo,2016-02-06,116.9312578,103.296187273,0.88,Hujan Lebat,168.0539044,37.36493434,0.22,Hujan Ringan,90.08581393,2.3,0.03,Hujan Ringan,,,
101.0294948,-1.480247418,centroid_39,Stasiun Meteorologi Depati Parbo,2020-10-30,101.47199,34.909482427,0.34,Hujan Ringan,143.2763247,1.46929613,0.01,Tidak terdefenisi,90.08581393,0.0,0.0,Tidak terdefenisi,,,
101.2207159,-1.48554884,centroid_40,Stasiun Meteorologi Depati Parbo,2012-12-14,119.2849432,5.535268147,0.05,Tidak terdefenisi,148.4812133,8.59477995,0.06,Tidak terdefenisi,90.08581393,12.2,0.14,Hujan Lebat,,,
100.9252956,-1.261896319,centroid_41,Stasiun Maritim Teluk Bayur ,2017-09-14,99.22540763,32.481534833,0.33,Hujan Ringan,130.965569,19.99371124,0.15,Hujan Ringan,257.6846354,0.0,0.0,Tidak terdefenisi,,,
100.7738703,-0.920368993,centroid_42,Stasiun Maritim Teluk Bayur ,2011-11-27,97.2418221,95.72049710808,0.98,Hujan Lebat,94.2657298,29.97065672,0.32,Hujan Ringan,257.6846354,190.0,0.74,Hujan Lebat,,,
100.7738059,-0.906627238,centroid_43,Stasiun Maritim Teluk Bayur ,2017-12-09,97.2418221,30.675967216,0.32,Hujan Ringan,94.2657298,3.030523585,0.03,Tidak terdefenisi,257.6846354,0.0,0.0,Tidak terdefenisi,,,
101.0656195,-0.72864093,centroid_44,Stasiun Geofisika Padang Panjang,2020-06-04,112.3922306,165.667017009,1.47,Hujan Lebat,114.1887105,27.895721313,0.24,Hujan Ringan,178.8429527,17.0,0.1,Hujan Lebat,,,
101.1049331,-0.692244323,centroid_45,Stasiun Geofisika Padang Panjang,2012-10-31,136.617532,23.841479922,0.17,Hujan Ringan,128.5277743,9.89231591,0.08,Tidak terdefenisi,178.8429527,12.0,0.07,Hujan Lebat,,,
100.5682475,-0.393508935,centroid_46,Stasiun Geofisika Padang Panjang,2012-02-26,97.38166728,62.779311209,0.64,Hujan Lebat,109.2154113,41.2945296,0.38,Hujan Ringan,178.8429527,23.0,0.13,Hujan Lebat,,,
100.3004495,-0.003783912,centroid_47,Stasiun Geofisika Padang Panjang,2014-11-13,111.0607309,45.315500265,0.41,Hujan Ringan,114.0389909,14.21604229,0.12,Hujan Ringan,178.8429527,17.5,0.1,Hujan Lebat,,,
99.89109341,0.34685464,centroid_48,Stasiun Geofisika Padang Panjang,2014-08-25,151.3986907,6.654549451,0.04,Tidak terdefenisi,124.5859297,4.741345054,0.04,Tidak terdefenisi,178.8429527,0.7,0.0,Tidak terdefenisi,,,
100.1392845,0.170667934,centroid_49,Stasiun Geofisika Padang Panjang,2020-10-22,109.5279801,36.595193373,0.33,Hujan Ringan,109.3553976,35.88293126,0.33,Hujan Ringan,178.8429527,0.0,0.0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_50,Stasiun Geofisika Padang Panjang,2012-02-22,98.67305457,35.52848020975,0.36,Hujan Ringan,122.1164175,5.572163359999999,0.05,Tidak terdefenisi,178.8429527,50.0,0.28,Hujan Lebat,,,
100.1213646,0.222942082,centroid_51,Stasiun Geofisika Padang Panjang,2012-11-01,98.67305457,16.1370609568,0.16,Hujan Ringan,122.1164175,11.5322661,0.09,Tidak terdefenisi,178.8429527,0.0,0.0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_52,Stasiun Geofisika Padang Panjang,2020-02-15,98.67305457,19.006454557,0.19,Hujan Ringan,122.1164175,0.0,0.0,Tidak terdefenisi,178.8429527,0.5,0.0,Tidak terdefenisi,,,
99.75335926,0.449815492,centroid_53,Stasiun Geofisika Padang Panjang,2017-07-10,126.2815026,62.283415124,0.49,Hujan Ringan,107.2066589,5.14343383,0.05,Tidak terdefenisi,178.8429527,0.0,0.0,Tidak terdefenisi,,,
99.45415295,0.751004732,centroid_54,Stasiun Meteorologi FL Tobing,2011-05-18,134.0901737,34.078224047,0.25,Hujan Ringan,105.0712711,11.35403528,0.11,Hujan Ringan,248.8089583,5.0,0.02,Hujan Ringan,,,
99.37177756,0.80044963,centroid_55,Stasiun Meteorologi FL Tobing,2017-03-26,112.6147806,74.50584705,0.66,Hujan Lebat,100.9772992,120.68809449,1.2,Hujan Lebat,248.8089583,0.0,0.0,Tidak terdefenisi,,,
99.31503073,0.833716707,centroid_56,Stasiun Meteorologi FL Tobing,2017-10-08,112.6147806,164.758981496,1.46,Hujan Lebat,100.9772992,44.84832312,0.44,Hujan Ringan,248.8089583,2.3,0.01,Tidak terdefenisi,,,
99.57354075,1.098461452,centroid_57,Stasiun Meteorologi FL Tobing,2021-03-12,119.3614818,8.048458073,0.07,Tidak terdefenisi,97.0323342,2.952127005,0.03,Tidak terdefenisi,248.8089583,0.0,0.0,Tidak terdefenisi,,,
99.62144963,1.183993562,centroid_58,Stasiun Meteorologi FL Tobing,2012-10-21,146.0261199,21.426010413,0.15,Hujan Ringan,120.0691195,16.40082156,0.14,Hujan Ringan,248.8089583,0.0,0.0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_59,Stasiun Meteorologi FL Tobing,2012-10-21,140.479691,8.090073487,0.06,Tidak terdefenisi,98.08724268,9.6519995,0.1,Tidak terdefenisi,248.8089583,0.0,0.0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_60,Stasiun Meteorologi FL Tobing,2018-11-29,140.479691,33.448922599,0.24,Hujan Ringan,98.08724268,19.57612777,0.2,Hujan Ringan,248.8089583,0.0,0.0,Tidak terdefenisi,,,
99.25539406,1.462173769,centroid_61,Stasiun Meteorologi FL Tobing,2017-03-26,140.479691,198.239897891,1.41,Hujan Lebat,98.08724268,18.82686775,0.19,Hujan Ringan,248.8089583,0.0,0.0,Tidak terdefenisi,,,
97.69687318,3.337364305,centroid_62,Stasiun Geofisika Aceh Selatan,2017-06-11,95.3465876,69.316961874,0.73,Hujan Lebat,114.3744276,67.217832,0.59,Hujan Lebat,110.863653,0.0,0.0,Tidak terdefenisi,,,
97.30423609,3.834385226,centroid_63,Stasiun Geofisika Aceh Selatan,2020-07-28,90.29203155,28.768004632,0.32,Hujan Ringan,132.4650238,38.4907803,0.29,Hujan Ringan,110.863653,0.0,0.0,Tidak terdefenisi,,,
97.39454421,3.932667809,centroid_64,Stasiun Geofisika Aceh Selatan,2014-10-19,101.1890879,73.78739081,0.73,Hujan Lebat,141.4460592,54.32540304,0.38,Hujan Ringan,110.863653,14.0,0.13,Hujan Lebat,,,
97.39454421,3.932667809,centroid_65,Stasiun Geofisika Aceh Selatan,2017-01-18,101.1890879,15.105719769,0.15,Hujan Ringan,141.4460592,7.5482958,0.05,Tidak terdefenisi,110.863653,1.0,0.01,Tidak terdefenisi,,,
96.89564714,4.59306268,centroid_66,Stasiun Meteorologi Malikussaleh,2013-05-06,77.25575626,18.491829351,0.24,Hujan Ringan,105.8910182,2.36369958,0.02,Tidak terdefenisi,129.138773,0.0,0.0,Tidak terdefenisi,,,
96.74042861,4.554564191,centroid_67,Stasiun Meteorologi Malikussaleh,2017-02-26,83.2454015,0.497073589,0.01,Tidak terdefenisi,81.8117028,2.244827047,0.03,Tidak terdefenisi,129.138773,3.7,0.03,Hujan Ringan,,,
96.89189209,4.593190752,centroid_68,Stasiun Meteorologi Malikussaleh,2011-04-27,77.25575626,27.90950985,0.36,Hujan Ringan,105.8910182,17.0396808,0.16,Hujan Ringan,129.138773,0.0,0.0,Tidak terdefenisi,,,
96.73905901,4.555534048,centroid_69,Stasiun Meteorologi Malikussaleh,2015-04-12,83.2454015,65.987851691,0.79,Hujan Lebat,81.8117028,36.51110948,0.45,Hujan Ringan,129.138773,1.0,0.01,Tidak terdefenisi,,,
96.94032304,4.746483996,centroid_70,Stasiun Meteorologi Malikussaleh,2021-01-16,86.76057763,4.18126315104,0.05,Tidak terdefenisi,176.2222048,30.14685807,0.17,Hujan Ringan,129.138773,1.3,0.01,Tidak terdefenisi,,,
96.7692251,4.870409729,centroid_71,Stasiun Meteorologi Malikussaleh,2014-10-04,86.34235939,6.433360198,0.07,Tidak terdefenisi,166.8640798,10.92490603,0.07,Tidak terdefenisi,129.138773,17.0,0.13,Hujan Lebat,,,
95.90757389,5.031827217,centroid_72,Stasiun Klimatologi Aceh Besar,2012-05-05,100.7643398,4.345633764,0.04,Tidak terdefenisi,124.0788558,0.13535976,0.0,Tidak terdefenisi,120.2583281,13.0,0.11,Hujan Lebat,,,
96.05075186,5.069682539,centroid_73,Stasiun Klimatologi Aceh Besar,2011-03-10,110.2856533,73.6174769853,0.67,Hujan Lebat,141.8334717,15.216826921,0.11,Hujan Ringan,120.2583281,55.0,0.46,Hujan Lebat,,,
96.57996789,5.007461603,centroid_74,Stasiun Meteorologi Malikussaleh,2013-01-02,116.6160693,48.65076738,0.42,Hujan Ringan,235.4221494,10.175293213,0.04,Tidak terdefenisi,129.138773,0.0,0.0,Tidak terdefenisi,,,
96.94779587,5.032898559,centroid_75,Stasiun Meteorologi Malikussaleh,2020-06-12,121.6772448,0.45830857,0.0,Tidak terdefenisi,251.9557611,34.56847324,0.14,Hujan Ringan,129.138773,23.3,0.18,Hujan Lebat,,,
95.90165571,5.104191246,centroid_76,Stasiun Klimatologi Aceh Besar,2017-02-26,106.0419383,0.005800855,0.0,Tidak terdefenisi,206.2481379,0.0,0.0,Tidak terdefenisi,120.2583281,11.6,0.1,Hujan Lebat,,,
95.69576434,5.252141559,centroid_77,Stasiun Klimatologi Aceh Besar,2016-01-27,118.4031249,19.847877122,0.17,Hujan Ringan,259.5243651,16.571652,0.06,Tidak terdefenisi,120.2583281,36.0,0.3,Hujan Lebat,,,
95.69152594,5.25507941,centroid_78,Stasiun Klimatologi Aceh Besar,2013-01-02,118.4031249,71.874286366,0.61,Hujan Lebat,259.5243651,30.32048383,0.12,Hujan Ringan,120.2583281,0.0,0.0,Tidak terdefenisi,,,
95.68037114,5.268709427,centroid_79,Stasiun Klimatologi Aceh Besar,2017-01-19,118.4031249,86.092588283,0.73,Hujan Lebat,259.5243651,129.10343392,0.5,Hujan Lebat,120.2583281,34.2,0.28,Hujan Lebat,,,
98.98222503,2.97536386,centroid_80,Stasiun Geofisika Deli Serdang,2017-12-01,103.0293093,72.845518162,0.71,Hujan Lebat,142.7423143,13.773392094,0.1,Tidak terdefenisi,157.9652827,0.0,0.0,Tidak terdefenisi,,,
98.09332354,3.123493178,centroid_81,Stasiun Geofisika Deli Serdang,2012-04-12,112.6708262,34.4925050744,0.31,Hujan Ringan,86.29632844,36.866553495,0.43,Hujan Ringan,157.9652827,2.0,0.01,Tidak terdefenisi,,,
98.56023274,3.286576564,centroid_82,Stasiun Geofisika Deli Serdang,2012-02-02,96.2948361,44.2446244449,0.46,Hujan Ringan,143.1880016,51.8031053,0.36,Hujan Ringan,157.9652827,9.0,0.06,Hujan Lebat,,,
98.5404113,3.350888592,centroid_83,Stasiun Geofisika Deli Serdang,2020-07-26,114.4617975,25.7803285,0.23,Hujan Ringan,141.2704055,15.086812579,0.11,Hujan Ringan,157.9652827,39.5,0.25,Hujan Lebat,,,
97.83232889,3.594127745,centroid_84,Stasiun Geofisika Aceh Selatan,2021-05-15,105.2343987,24.156719741,0.23,Hujan Ringan,175.2258849,5.8535952,0.03,Tidak terdefenisi,110.863653,0.0,0.0,Tidak terdefenisi,,,
97.83296318,3.596691645,centroid_85,Stasiun Geofisika Aceh Selatan,2020-11-14,105.2343987,6.351155974,0.06,Tidak terdefenisi,175.2258849,8.599271775,0.05,Tidak terdefenisi,110.863653,0.0,0.0,Tidak terdefenisi,,,
98.45355415,3.369023219,centroid_86,Stasiun Geofisika Deli Serdang,2011-05-19,123.2707191,17.341595964,0.14,Hujan Ringan,153.7382293,11.94574821,0.08,Tidak terdefenisi,157.9652827,6.0,0.04,Hujan Ringan,,,
98.49964734,3.492840327,centroid_87,Stasiun Geofisika Deli Serdang,2011-04-01,130.2766495,5.793956796000001,0.04,Tidak terdefenisi,206.1076785,11.960078148,0.06,Tidak terdefenisi,157.9652827,27.0,0.17,Hujan Lebat,,,
98.08347604,3.614368867,centroid_88,Stasiun Geofisika Deli Serdang,2020-11-18,126.7494521,54.886629915,0.43,Hujan Ringan,253.4387345,15.00744036,0.06,Tidak terdefenisi,157.9652827,12.0,0.08,Hujan Lebat,,,
98.03031175,3.673787294,centroid_89,Stasiun Geofisika Deli Serdang,2016-05-29,126.7494521,16.670359102,0.13,Hujan Ringan,253.4387345,12.09782111,0.05,Tidak terdefenisi,157.9652827,32.0,0.2,Hujan Lebat,,,
100.4639212,0.015868587,centroid_90,Stasiun Geofisika Padang Panjang,2020-11-09,120.9729339,79.015822273,0.65,Hujan Lebat,117.0728808,50.3239696,0.43,Hujan Ringan,178.8429527,21.2,0.12,Hujan Lebat,,,
100.6111077,0.043048264,centroid_91,Stasiun Geofisika Padang Panjang,2011-01-28,116.9123924,36.254741122,0.31,Hujan Ringan,129.774593,12.051019704,0.09,Tidak terdefenisi,178.8429527,2.0,0.01,Tidak terdefenisi,,,
100.5155257,0.150740147,centroid_92,Stasiun Geofisika Padang Panjang,2020-07-22,123.1159692,62.199431487,0.51,Hujan Lebat,127.4998992,43.77365975,0.34,Hujan Ringan,178.8429527,10.0,0.06,Hujan Lebat,,,
