index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
213,2000-12-31,207.94214689407102,207.94214689407102,216.769551203768,216.769551203768,216.769551203768,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,188.14649863693,145.93616000127122,145.93616000127122,145.93616000127122,145.93616000127122,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,144.7614538773579,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,186.96362374100002,207.94214689407102,207.94214689407102,207.94214689407102,420.5542833558352,420.5542833558352,420.5542833558352,420.5542833558352,420.5542833558352,420.5542833558352,420.5542833558352,420.5542833558352,420.5542833558352,420.5542833558352,302.63858663646,302.63858663646,302.63858663646,302.63858663646,302.63858663646,302.63858663646,302.63858663646,302.63858663646,380.8485120413626,380.8485120413626,380.8485120413626,380.8485120413626,476.50738875535995,476.50738875535995,476.50738875535995,476.50738875535995,476.50738875535995,476.50738875535995,677.532951681,677.532951681,476.50738875535995,476.50738875535995,677.532951681,677.532951681,677.532951681,677.532951681,394.91554121471825,394.91554121471825,394.91554121471825,394.91554121471825,380.8485120413626,380.8485120413626,394.91554121471825,394.91554121471825,394.91554121471825,394.91554121471825,420.5542833558352,420.5542833558352,420.5542833558352
578,2001-12-31,412.932921477613,412.932921477613,529.968864061,529.968864061,529.968864061,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,205.3720463544075,206.42844611469803,206.42844611469803,206.42844611469803,206.42844611469803,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,312.010191299,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,237.97428488725976,412.932921477613,412.932921477613,412.932921477613,518.3417820770001,518.3417820770001,518.3417820770001,518.3417820770001,518.3417820770001,518.3417820770001,518.3417820770001,518.3417820770001,518.3417820770001,518.3417820770001,300.0224880761,300.0224880761,300.0224880761,300.0224880761,300.0224880761,300.0224880761,300.0224880761,300.0224880761,428.9769982967799,428.9769982967799,428.9769982967799,428.9769982967799,339.52198562090916,339.52198562090916,339.52198562090916,339.52198562090916,339.52198562090916,339.52198562090916,346.31696406317,346.31696406317,339.52198562090916,339.52198562090916,346.31696406317,346.31696406317,346.31696406317,346.31696406317,305.04518866959216,305.04518866959216,305.04518866959216,305.04518866959216,428.9769982967799,428.9769982967799,305.04518866959216,305.04518866959216,305.04518866959216,305.04518866959216,518.3417820770001,518.3417820770001,518.3417820770001
943,2002-12-31,359.303141922,359.303141922,469.00335896759395,469.00335896759395,469.00335896759395,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,303.223324864,322.1474854375815,322.1474854375815,322.1474854375815,322.1474854375815,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,456.1497092526885,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,194.93846182356006,359.303141922,359.303141922,359.303141922,181.67867108632402,181.67867108632402,181.67867108632402,181.67867108632402,181.67867108632402,181.67867108632402,181.67867108632402,181.67867108632402,181.67867108632402,181.67867108632402,349.314948514,349.314948514,349.314948514,349.314948514,349.314948514,349.314948514,349.314948514,349.314948514,424.1136293229729,424.1136293229729,424.1136293229729,424.1136293229729,306.76174906718,306.76174906718,306.76174906718,306.76174906718,306.76174906718,306.76174906718,268.1049977069631,268.1049977069631,306.76174906718,306.76174906718,268.1049977069631,268.1049977069631,268.1049977069631,268.1049977069631,249.30222605699993,249.30222605699993,249.30222605699993,249.30222605699993,424.1136293229729,424.1136293229729,249.30222605699993,249.30222605699993,249.30222605699993,249.30222605699993,181.67867108632402,181.67867108632402,181.67867108632402
1308,2003-12-31,410.51693456499993,410.51693456499993,282.91829944690005,282.91829944690005,282.91829944690005,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,217.69727325327295,192.46670719025605,192.46670719025605,192.46670719025605,192.46670719025605,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,242.77348889021795,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,134.51561183400003,410.51693456499993,410.51693456499993,410.51693456499993,239.5432686061507,239.5432686061507,239.5432686061507,239.5432686061507,239.5432686061507,239.5432686061507,239.5432686061507,239.5432686061507,239.5432686061507,239.5432686061507,555.9813246731801,555.9813246731801,555.9813246731801,555.9813246731801,555.9813246731801,555.9813246731801,555.9813246731801,555.9813246731801,323.662541785,323.662541785,323.662541785,323.662541785,211.1081401061482,211.1081401061482,211.1081401061482,211.1081401061482,211.1081401061482,211.1081401061482,212.9876715757922,212.9876715757922,211.1081401061482,211.1081401061482,212.9876715757922,212.9876715757922,212.9876715757922,212.9876715757922,261.1113482686456,261.1113482686456,261.1113482686456,261.1113482686456,323.662541785,323.662541785,261.1113482686456,261.1113482686456,261.1113482686456,261.1113482686456,239.5432686061507,239.5432686061507,239.5432686061507
1674,2004-12-31,229.78013874342003,229.78013874342003,388.55598858807366,388.55598858807366,388.55598858807366,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,246.18066592899999,259.938122342319,259.938122342319,259.938122342319,259.938122342319,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,429.573835712,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,123.17394915700004,229.78013874342003,229.78013874342003,229.78013874342003,358.91250582943655,358.91250582943655,358.91250582943655,358.91250582943655,358.91250582943655,358.91250582943655,358.91250582943655,358.91250582943655,358.91250582943655,358.91250582943655,306.72041100845024,306.72041100845024,306.72041100845024,306.72041100845024,306.72041100845024,306.72041100845024,306.72041100845024,306.72041100845024,250.60019256900006,250.60019256900006,250.60019256900006,250.60019256900006,161.35188038403797,161.35188038403797,161.35188038403797,161.35188038403797,161.35188038403797,161.35188038403797,221.73677923000005,221.73677923000005,161.35188038403797,161.35188038403797,221.73677923000005,221.73677923000005,221.73677923000005,221.73677923000005,258.7832429047,258.7832429047,258.7832429047,258.7832429047,250.60019256900006,250.60019256900006,258.7832429047,258.7832429047,258.7832429047,258.7832429047,358.91250582943655,358.91250582943655,358.91250582943655
2039,2005-12-31,333.04857482690005,333.04857482690005,931.17784852,931.17784852,931.17784852,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,329.467272669,212.640485694154,212.640485694154,212.640485694154,212.640485694154,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,490.23537433461,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,122.04974124350005,333.04857482690005,333.04857482690005,333.04857482690005,281.6209184649999,281.6209184649999,281.6209184649999,281.6209184649999,281.6209184649999,281.6209184649999,281.6209184649999,281.6209184649999,281.6209184649999,281.6209184649999,434.43097710100034,434.43097710100034,434.43097710100034,434.43097710100034,434.43097710100034,434.43097710100034,434.43097710100034,434.43097710100034,371.6860232030001,371.6860232030001,371.6860232030001,371.6860232030001,296.475367644,296.475367644,296.475367644,296.475367644,296.475367644,296.475367644,199.82853276000003,199.82853276000003,296.475367644,296.475367644,199.82853276000003,199.82853276000003,199.82853276000003,199.82853276000003,308.9544404013,308.9544404013,308.9544404013,308.9544404013,371.6860232030001,371.6860232030001,308.9544404013,308.9544404013,308.9544404013,308.9544404013,281.6209184649999,281.6209184649999,281.6209184649999
2404,2006-12-31,314.6051617932595,314.6051617932595,544.7255721690001,544.7255721690001,544.7255721690001,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,223.93466682500002,282.67455570799996,282.67455570799996,282.67455570799996,282.67455570799996,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,344.3996122967,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,198.57005942959952,314.6051617932595,314.6051617932595,314.6051617932595,337.22223069099994,337.22223069099994,337.22223069099994,337.22223069099994,337.22223069099994,337.22223069099994,337.22223069099994,337.22223069099994,337.22223069099994,337.22223069099994,279.02248148500024,279.02248148500024,279.02248148500024,279.02248148500024,279.02248148500024,279.02248148500024,279.02248148500024,279.02248148500024,216.34925193200021,216.34925193200021,216.34925193200021,216.34925193200021,204.94669615245306,204.94669615245306,204.94669615245306,204.94669615245306,204.94669615245306,204.94669615245306,266.06280473022855,266.06280473022855,204.94669615245306,204.94669615245306,266.06280473022855,266.06280473022855,266.06280473022855,266.06280473022855,316.359518181,316.359518181,316.359518181,316.359518181,216.34925193200021,216.34925193200021,316.359518181,316.359518181,316.359518181,316.359518181,337.22223069099994,337.22223069099994,337.22223069099994
2769,2007-12-31,327.0847935430001,327.0847935430001,322.31073399499996,322.31073399499996,322.31073399499996,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,198.78704774,198.77746199139995,198.77746199139995,198.77746199139995,198.77746199139995,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,304.484567362,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,165.31203820700006,327.0847935430001,327.0847935430001,327.0847935430001,332.73605414285987,332.73605414285987,332.73605414285987,332.73605414285987,332.73605414285987,332.73605414285987,332.73605414285987,332.73605414285987,332.73605414285987,332.73605414285987,376.0551776222942,376.0551776222942,376.0551776222942,376.0551776222942,376.0551776222942,376.0551776222942,376.0551776222942,376.0551776222942,270.1992856830002,270.1992856830002,270.1992856830002,270.1992856830002,320.59656696415516,320.59656696415516,320.59656696415516,320.59656696415516,320.59656696415516,320.59656696415516,272.0516620224284,272.0516620224284,320.59656696415516,320.59656696415516,272.0516620224284,272.0516620224284,272.0516620224284,272.0516620224284,289.46698073892395,289.46698073892395,289.46698073892395,289.46698073892395,270.1992856830002,270.1992856830002,289.46698073892395,289.46698073892395,289.46698073892395,289.46698073892395,332.73605414285987,332.73605414285987,332.73605414285987
3135,2008-12-31,476.26123334582996,476.26123334582996,712.4250333344589,712.4250333344589,712.4250333344589,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,236.84064465599994,218.5752435880608,218.5752435880608,218.5752435880608,218.5752435880608,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,281.5611807539805,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,221.0292935278,476.26123334582996,476.26123334582996,476.26123334582996,694.907127941763,694.907127941763,694.907127941763,694.907127941763,694.907127941763,694.907127941763,694.907127941763,694.907127941763,694.907127941763,694.907127941763,281.6982367190002,281.6982367190002,281.6982367190002,281.6982367190002,281.6982367190002,281.6982367190002,281.6982367190002,281.6982367190002,347.23908906876574,347.23908906876574,347.23908906876574,347.23908906876574,236.25986689193815,236.25986689193815,236.25986689193815,236.25986689193815,236.25986689193815,236.25986689193815,156.99926141900008,156.99926141900008,236.25986689193815,236.25986689193815,156.99926141900008,156.99926141900008,156.99926141900008,156.99926141900008,339.3925254979279,339.3925254979279,339.3925254979279,339.3925254979279,347.23908906876574,347.23908906876574,339.3925254979279,339.3925254979279,339.3925254979279,339.3925254979279,694.907127941763,694.907127941763,694.907127941763
3500,2009-12-31,256.64290441699995,256.64290441699995,266.3308419309999,266.3308419309999,266.3308419309999,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,242.88518485899993,221.455404794,221.455404794,221.455404794,221.455404794,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,285.06594754472,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,137.30054413556047,256.64290441699995,256.64290441699995,256.64290441699995,430.13148849899994,430.13148849899994,430.13148849899994,430.13148849899994,430.13148849899994,430.13148849899994,430.13148849899994,430.13148849899994,430.13148849899994,430.13148849899994,237.38126638100016,237.38126638100016,237.38126638100016,237.38126638100016,237.38126638100016,237.38126638100016,237.38126638100016,237.38126638100016,307.42287764100024,307.42287764100024,307.42287764100024,307.42287764100024,282.80460565662054,282.80460565662054,282.80460565662054,282.80460565662054,282.80460565662054,282.80460565662054,239.3615921709747,239.3615921709747,282.80460565662054,282.80460565662054,239.3615921709747,239.3615921709747,239.3615921709747,239.3615921709747,333.5779404729999,333.5779404729999,333.5779404729999,333.5779404729999,307.42287764100024,307.42287764100024,333.5779404729999,333.5779404729999,333.5779404729999,333.5779404729999,430.13148849899994,430.13148849899994,430.13148849899994
