centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
293.64777734129564,293.64777734129564,255.27166402836306,255.27166402836306,255.27166402836306,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,288.9405944154129,297.3267005820028,297.3267005820028,297.3267005820028,297.3267005820028,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,319.3600790608218,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,215.57670382182988,293.64777734129564,293.64777734129564,293.64777734129564,242.17409337962414,242.17409337962414,242.17409337962414,242.17409337962414,242.17409337962414,242.17409337962414,242.17409337962414,242.17409337962414,242.17409337962414,242.17409337962414,257.8721543798689,257.8721543798689,257.8721543798689,257.8721543798689,257.8721543798689,257.8721543798689,257.8721543798689,257.8721543798689,288.4681802002799,288.4681802002799,288.4681802002799,288.4681802002799,349.9656010326852,349.9656010326852,349.9656010326852,349.9656010326852,349.9656010326852,349.9656010326852,313.63555375259676,313.63555375259676,349.9656010326852,349.9656010326852,313.63555375259676,313.63555375259676,313.63555375259676,313.63555375259676,315.7018037575337,315.7018037575337,315.7018037575337,315.7018037575337,288.4681802002799,288.4681802002799,315.7018037575337,315.7018037575337,315.7018037575337,315.7018037575337,242.17409337962414,242.17409337962414,242.17409337962414
361.65852007383944,361.65852007383944,294.2905563070469,294.2905563070469,294.2905563070469,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,368.646662638943,366.10969874184934,366.10969874184934,366.10969874184934,366.10969874184934,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,413.98174724968885,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,253.6980494537021,361.65852007383944,361.65852007383944,361.65852007383944,282.2870887800261,282.2870887800261,282.2870887800261,282.2870887800261,282.2870887800261,282.2870887800261,282.2870887800261,282.2870887800261,282.2870887800261,282.2870887800261,308.4759763453728,308.4759763453728,308.4759763453728,308.4759763453728,308.4759763453728,308.4759763453728,308.4759763453728,308.4759763453728,346.2595155113675,346.2595155113675,346.2595155113675,346.2595155113675,452.8160040337201,452.8160040337201,452.8160040337201,452.8160040337201,452.8160040337201,452.8160040337201,418.1006756517904,418.1006756517904,452.8160040337201,452.8160040337201,418.1006756517904,418.1006756517904,418.1006756517904,418.1006756517904,383.1741209668402,383.1741209668402,383.1741209668402,383.1741209668402,346.2595155113675,346.2595155113675,383.1741209668402,383.1741209668402,383.1741209668402,383.1741209668402,282.2870887800261,282.2870887800261,282.2870887800261
406.68754957277315,406.68754957277315,320.1244581413793,320.1244581413793,320.1244581413793,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,421.4190152567588,411.65002852981934,411.65002852981934,411.65002852981934,411.65002852981934,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,476.6295248937347,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,278.9376973097345,406.68754957277315,406.68754957277315,406.68754957277315,308.8453820819898,308.8453820819898,308.8453820819898,308.8453820819898,308.8453820819898,308.8453820819898,308.8453820819898,308.8453820819898,308.8453820819898,308.8453820819898,341.9801096703734,341.9801096703734,341.9801096703734,341.9801096703734,341.9801096703734,341.9801096703734,341.9801096703734,341.9801096703734,384.5224080773167,384.5224080773167,384.5224080773167,384.5224080773167,520.9119201292624,520.9119201292624,520.9119201292624,520.9119201292624,520.9119201292624,520.9119201292624,487.26567615924125,487.26567615924125,520.9119201292624,520.9119201292624,487.26567615924125,487.26567615924125,487.26567615924125,487.26567615924125,427.84666591944017,427.84666591944017,427.84666591944017,427.84666591944017,384.5224080773167,384.5224080773167,427.84666591944017,427.84666591944017,427.84666591944017,427.84666591944017,308.8453820819898,308.8453820819898,308.8453820819898
449.88047574979777,449.88047574979777,344.9049570153611,344.9049570153611,344.9049570153611,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,472.0395228753654,455.33340621966556,455.33340621966556,455.33340621966556,455.33340621966556,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,536.7227772921236,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,303.14817350055546,449.88047574979777,449.88047574979777,449.88047574979777,334.32073464331137,334.32073464331137,334.32073464331137,334.32073464331137,334.32073464331137,334.32073464331137,334.32073464331137,334.32073464331137,334.32073464331137,334.32073464331137,374.11807874133046,374.11807874133046,374.11807874133046,374.11807874133046,374.11807874133046,374.11807874133046,374.11807874133046,374.11807874133046,421.22509326309455,421.22509326309455,421.22509326309455,421.22509326309455,586.2311577322241,586.2311577322241,586.2311577322241,586.2311577322241,586.2311577322241,586.2311577322241,553.6104051972707,553.6104051972707,586.2311577322241,586.2311577322241,553.6104051972707,553.6104051972707,553.6104051972707,553.6104051972707,470.6976435609449,470.6976435609449,470.6976435609449,470.6976435609449,421.22509326309455,421.22509326309455,470.6976435609449,470.6976435609449,470.6976435609449,470.6976435609449,334.32073464331137,334.32073464331137,334.32073464331137
463.5818477143189,463.5818477143189,352.7656615934044,352.7656615934044,352.7656615934044,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,488.09702268616377,469.1903559419933,469.1903559419933,469.1903559419933,469.1903559419933,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,555.7851580230254,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,310.82805928484083,463.5818477143189,463.5818477143189,463.5818477143189,342.40185607369153,342.40185607369153,342.40185607369153,342.40185607369153,342.40185607369153,342.40185607369153,342.40185607369153,342.40185607369153,342.40185607369153,342.40185607369153,384.3126709442472,384.3126709442472,384.3126709442472,384.3126709442472,384.3126709442472,384.3126709442472,384.3126709442472,384.3126709442472,432.8676742673552,432.8676742673552,432.8676742673552,432.8676742673552,606.9512906347541,606.9512906347541,606.9512906347541,606.9512906347541,606.9512906347541,606.9512906347541,574.6558376532671,574.6558376532671,606.9512906347541,606.9512906347541,574.6558376532671,574.6558376532671,574.6558376532671,574.6558376532671,484.29054489167106,484.29054489167106,484.29054489167106,484.29054489167106,432.8676742673552,432.8676742673552,484.29054489167106,484.29054489167106,484.29054489167106,484.29054489167106,342.40185607369153,342.40185607369153,342.40185607369153
505.7892882053734,505.7892882053734,376.9807709674616,376.9807709674616,376.9807709674616,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,537.5625776287181,511.87705785090867,511.87705785090867,511.87705785090867,511.87705785090867,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,614.507328503526,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,334.48615155893447,505.7892882053734,505.7892882053734,505.7892882053734,367.2959654196002,367.2959654196002,367.2959654196002,367.2959654196002,367.2959654196002,367.2959654196002,367.2959654196002,367.2959654196002,367.2959654196002,367.2959654196002,415.71738317667064,415.71738317667064,415.71738317667064,415.71738317667064,415.71738317667064,415.71738317667064,415.71738317667064,415.71738317667064,468.732954486889,468.732954486889,468.732954486889,468.732954486889,670.7802107396055,670.7802107396055,670.7802107396055,670.7802107396055,670.7802107396055,670.7802107396055,639.4868516783663,639.4868516783663,670.7802107396055,670.7802107396055,639.4868516783663,639.4868516783663,639.4868516783663,639.4868516783663,526.1638387123933,526.1638387123933,526.1638387123933,526.1638387123933,468.732954486889,468.732954486889,526.1638387123933,526.1638387123933,526.1638387123933,526.1638387123933,367.2959654196002,367.2959654196002,367.2959654196002
547.6850755811795,547.6850755811795,401.01707977496693,401.01707977496693,401.01707977496693,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,586.6628866782266,554.2485678534963,554.2485678534963,554.2485678534963,554.2485678534963,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,672.7959036948673,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,357.96955619330697,547.6850755811795,547.6850755811795,547.6850755811795,392.00626056974806,392.00626056974806,392.00626056974806,392.00626056974806,392.00626056974806,392.00626056974806,392.00626056974806,392.00626056974806,392.00626056974806,392.00626056974806,446.8902079435941,446.8902079435941,446.8902079435941,446.8902079435941,446.8902079435941,446.8902079435941,446.8902079435941,446.8902079435941,504.3334111070851,504.3334111070851,504.3334111070851,504.3334111070851,734.1378281176824,734.1378281176824,734.1378281176824,734.1378281176824,734.1378281176824,734.1378281176824,703.8391636724834,703.8391636724834,734.1378281176824,734.1378281176824,703.8391636724834,703.8391636724834,703.8391636724834,703.8391636724834,567.7279467044295,567.7279467044295,567.7279467044295,567.7279467044295,504.3334111070851,504.3334111070851,567.7279467044295,567.7279467044295,567.7279467044295,567.7279467044295,392.00626056974806,392.00626056974806,392.00626056974806
