index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
3865,2010-12-31,225.0,225.0,297.5,297.5,297.5,195.0,195.0,195.0,195.0,195.0,195.0,195.0,120.9,154.20000000000002,154.20000000000002,154.20000000000002,154.20000000000002,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,174.4,174.4,174.4,174.4,174.4,174.4,174.4,174.4,174.4,174.4,174.4,174.4,225.0,225.0,225.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,126.0,126.0,126.0,126.0,109.0,109.0,109.0,109.0,109.0,109.0,79.0,79.0,109.0,109.0,79.0,79.0,79.0,79.0,110.0,110.0,110.0,110.0,126.0,126.0,110.0,110.0,110.0,110.0,317.0,317.0,317.0
4230,2011-12-31,235.0,235.0,238.99999999999997,238.99999999999997,238.99999999999997,151.0,151.0,151.0,151.0,151.0,151.0,151.0,90.9,113.50000000000003,113.50000000000003,113.50000000000003,113.50000000000003,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,235.0,235.0,235.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,124.0,124.0,124.0,124.0,97.0,97.0,97.0,97.0,97.0,97.0,94.0,94.0,97.0,97.0,94.0,94.0,94.0,94.0,210.0,210.0,210.0,210.0,124.0,124.0,210.0,210.0,210.0,210.0,249.0,249.0,249.0
4596,2012-12-31,354.0,354.0,128.39999999999998,128.39999999999998,128.39999999999998,167.0,167.0,167.0,167.0,167.0,167.0,167.0,93.5,97.70000000000003,97.70000000000003,97.70000000000003,97.70000000000003,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,354.0,354.0,354.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,167.0,167.0,92.0,92.0,167.0,167.0,167.0,167.0,129.0,129.0,129.0,129.0,0.0,0.0,129.0,129.0,129.0,129.0,148.0,148.0,148.0
4961,2013-12-31,225.5,225.5,117.79999999999998,117.79999999999998,117.79999999999998,147.0,147.0,147.0,147.0,147.0,147.0,147.0,204.9,172.60000000000002,172.60000000000002,172.60000000000002,172.60000000000002,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,92.20000000000002,225.5,225.5,225.5,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,212.1,212.1,212.1,212.1,212.1,212.1,212.1,212.1,105.0,105.0,105.0,105.0,86.0,86.0,86.0,86.0,86.0,86.0,104.7,104.7,86.0,86.0,104.7,104.7,104.7,104.7,162.2,162.2,162.2,162.2,105.0,105.0,162.2,162.2,162.2,162.2,125.0,125.0,125.0
5326,2014-12-31,408.5,408.5,218.79999999999995,218.79999999999995,218.79999999999995,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,110.30000000000001,182.00000000000006,182.00000000000006,182.00000000000006,182.00000000000006,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,167.20000000000002,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,75.80000000000003,408.5,408.5,408.5,172.70000000000002,172.70000000000002,172.70000000000002,172.70000000000002,172.70000000000002,172.70000000000002,172.70000000000002,172.70000000000002,172.70000000000002,172.70000000000002,231.9,231.9,231.9,231.9,231.9,231.9,231.9,231.9,130.8,130.8,130.8,130.8,179.0,179.0,179.0,179.0,179.0,179.0,144.9,144.9,179.0,179.0,144.9,144.9,144.9,144.9,139.0,139.0,139.0,139.0,130.8,130.8,139.0,139.0,139.0,139.0,172.70000000000002,172.70000000000002,172.70000000000002
5691,2015-12-31,181.5,181.5,161.29999999999995,161.29999999999995,161.29999999999995,166.0,166.0,166.0,166.0,166.0,166.0,166.0,117.60000000000001,100.70000000000006,100.70000000000006,100.70000000000006,100.70000000000006,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,166.0,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,70.10000000000002,181.5,181.5,181.5,155.3,155.3,155.3,155.3,155.3,155.3,155.3,155.3,155.3,155.3,208.6,208.6,208.6,208.6,208.6,208.6,208.6,208.6,107.9,107.9,107.9,107.9,181.79999999999998,181.79999999999998,181.79999999999998,181.79999999999998,181.79999999999998,181.79999999999998,89.00000000000001,89.00000000000001,181.79999999999998,181.79999999999998,89.00000000000001,89.00000000000001,89.00000000000001,89.00000000000001,169.6,169.6,169.6,169.6,107.9,107.9,169.6,169.6,169.6,169.6,155.3,155.3,155.3
6057,2016-12-31,287.0,287.0,179.99999999999994,179.99999999999994,179.99999999999994,226.0,226.0,226.0,226.0,226.0,226.0,226.0,133.70000000000005,158.50000000000006,158.50000000000006,158.50000000000006,158.50000000000006,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,226.0,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,87.70000000000002,287.0,287.0,287.0,226.29999999999998,226.29999999999998,226.29999999999998,226.29999999999998,226.29999999999998,226.29999999999998,226.29999999999998,226.29999999999998,226.29999999999998,226.29999999999998,269.1000000000001,269.1000000000001,269.1000000000001,269.1000000000001,269.1000000000001,269.1000000000001,269.1000000000001,269.1000000000001,124.9,124.9,124.9,124.9,112.6,112.6,112.6,112.6,112.6,112.6,76.70000000000002,76.70000000000002,112.6,112.6,76.70000000000002,76.70000000000002,76.70000000000002,76.70000000000002,236.0,236.0,236.0,236.0,124.9,124.9,236.0,236.0,236.0,236.0,226.29999999999998,226.29999999999998,226.29999999999998
6422,2017-12-31,298.5,298.5,157.89999999999995,157.89999999999995,157.89999999999995,274.7,274.7,274.7,274.7,274.7,274.7,274.7,85.10000000000002,97.80000000000007,97.80000000000007,97.80000000000007,97.80000000000007,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,274.7,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,76.10000000000005,298.5,298.5,298.5,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,207.2,277.6000000000001,277.6000000000001,277.6000000000001,277.6000000000001,277.6000000000001,277.6000000000001,277.6000000000001,277.6000000000001,151.90000000000003,151.90000000000003,151.90000000000003,151.90000000000003,145.9,145.9,145.9,145.9,145.9,145.9,144.0,144.0,145.9,145.9,144.0,144.0,144.0,144.0,191.8,191.8,191.8,191.8,151.90000000000003,151.90000000000003,191.8,191.8,191.8,191.8,207.2,207.2,207.2
6787,2018-12-31,178.4,178.4,142.5999999999999,142.5999999999999,142.5999999999999,147.1,147.1,147.1,147.1,147.1,147.1,147.1,104.90000000000003,146.90000000000006,146.90000000000006,146.90000000000006,146.90000000000006,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,147.1,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,78.90000000000006,178.4,178.4,178.4,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,183.40000000000003,183.40000000000003,183.40000000000003,183.40000000000003,183.40000000000003,183.40000000000003,183.40000000000003,183.40000000000003,0.0,0.0,0.0,0.0,96.7,96.7,96.7,96.7,96.7,96.7,81.6,81.6,96.7,96.7,81.6,81.6,81.6,81.6,155.0,155.0,155.0,155.0,0.0,0.0,155.0,155.0,155.0,155.0,143.0,143.0,143.0
7152,2019-12-31,239.2,239.2,178.0999999999999,178.0999999999999,178.0999999999999,148.0,148.0,148.0,148.0,148.0,148.0,148.0,109.80000000000003,101.00000000000006,101.00000000000006,101.00000000000006,101.00000000000006,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,66.90000000000006,239.2,239.2,239.2,112.49999999999997,112.49999999999997,112.49999999999997,112.49999999999997,112.49999999999997,112.49999999999997,112.49999999999997,112.49999999999997,112.49999999999997,112.49999999999997,129.60000000000002,129.60000000000002,129.60000000000002,129.60000000000002,129.60000000000002,129.60000000000002,129.60000000000002,129.60000000000002,0.0,0.0,0.0,0.0,73.9,73.9,73.9,73.9,73.9,73.9,98.80000000000001,98.80000000000001,73.9,73.9,98.80000000000001,98.80000000000001,98.80000000000001,98.80000000000001,146.0,146.0,146.0,146.0,0.0,0.0,146.0,146.0,146.0,146.0,112.49999999999997,112.49999999999997,112.49999999999997
7518,2020-12-31,267.9,267.9,166.5999999999999,166.5999999999999,166.5999999999999,179.6,179.6,179.6,179.6,179.6,179.6,179.6,137.40000000000003,114.00000000000006,114.00000000000006,114.00000000000006,114.00000000000006,179.6,179.6,179.6,179.6,179.6,179.6,179.6,179.6,179.6,179.6,179.6,179.6,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,65.10000000000005,267.9,267.9,267.9,156.1,156.1,156.1,156.1,156.1,156.1,156.1,156.1,156.1,156.1,163.89999999999998,163.89999999999998,163.89999999999998,163.89999999999998,163.89999999999998,163.89999999999998,163.89999999999998,163.89999999999998,0.0,0.0,0.0,0.0,151.79999999999998,151.79999999999998,151.79999999999998,151.79999999999998,151.79999999999998,151.79999999999998,114.89999999999998,114.89999999999998,151.79999999999998,151.79999999999998,114.89999999999998,114.89999999999998,114.89999999999998,114.89999999999998,291.1,291.1,291.1,291.1,0.0,0.0,291.1,291.1,291.1,291.1,156.1,156.1,156.1
7699,2021-06-30,156.1,156.1,167.99999999999994,167.99999999999994,167.99999999999994,128.7,128.7,128.7,128.7,128.7,128.7,128.7,78.20000000000003,130.50000000000006,130.50000000000006,130.50000000000006,130.50000000000006,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,85.90000000000006,156.1,156.1,156.1,164.79999999999995,164.79999999999995,164.79999999999995,164.79999999999995,164.79999999999995,164.79999999999995,164.79999999999995,164.79999999999995,164.79999999999995,164.79999999999995,109.80000000000001,109.80000000000001,109.80000000000001,109.80000000000001,109.80000000000001,109.80000000000001,109.80000000000001,109.80000000000001,0.0,0.0,0.0,0.0,61.099999999999994,61.099999999999994,61.099999999999994,61.099999999999994,61.099999999999994,61.099999999999994,183.1,183.1,61.099999999999994,61.099999999999994,183.1,183.1,183.1,183.1,119.0,119.0,119.0,119.0,0.0,0.0,119.0,119.0,119.0,119.0,164.79999999999995,164.79999999999995,164.79999999999995
