index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
301,2000-12-31,303.8180203454,303.8180203454,186.435102294,186.435102294,186.435102294,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,129.45617475,143.736801472,143.736801472,143.736801472,143.736801472,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,139.1617659076,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,113.951385051,303.8180203454,303.8180203454,303.8180203454,203.61032611000002,203.61032611000002,203.61032611000002,203.61032611000002,203.61032611000002,203.61032611000002,203.61032611000002,203.61032611000002,203.61032611000002,203.61032611000002,169.50679787899998,169.50679787899998,169.50679787899998,169.50679787899998,169.50679787899998,169.50679787899998,169.50679787899998,169.50679787899998,175.42336969000002,175.42336969000002,175.42336969000002,175.42336969000002,475.37282784999996,475.37282784999996,475.37282784999996,475.37282784999996,475.37282784999996,475.37282784999996,761.3193236377,761.3193236377,475.37282784999996,475.37282784999996,761.3193236377,761.3193236377,761.3193236377,761.3193236377,280.1467358,280.1467358,280.1467358,280.1467358,175.42336969000002,175.42336969000002,280.1467358,280.1467358,280.1467358,280.1467358,203.61032611000002,203.61032611000002,203.61032611000002
666,2001-12-31,209.364484223,209.364484223,330.26478906,330.26478906,330.26478906,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,251.95813729000002,187.55417090000003,187.55417090000003,187.55417090000003,187.55417090000003,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,338.1292752620001,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,146.22616883999999,209.364484223,209.364484223,209.364484223,194.01017023999998,194.01017023999998,194.01017023999998,194.01017023999998,194.01017023999998,194.01017023999998,194.01017023999998,194.01017023999998,194.01017023999998,194.01017023999998,175.91614136999996,175.91614136999996,175.91614136999996,175.91614136999996,175.91614136999996,175.91614136999996,175.91614136999996,175.91614136999996,202.7178130292,202.7178130292,202.7178130292,202.7178130292,291.45281149999994,291.45281149999994,291.45281149999994,291.45281149999994,291.45281149999994,291.45281149999994,242.06656776,242.06656776,291.45281149999994,291.45281149999994,242.06656776,242.06656776,242.06656776,242.06656776,431.72833428999996,431.72833428999996,431.72833428999996,431.72833428999996,202.7178130292,202.7178130292,431.72833428999996,431.72833428999996,431.72833428999996,431.72833428999996,194.01017023999998,194.01017023999998,194.01017023999998
1031,2002-12-31,129.89345000199998,129.89345000199998,120.22136219000001,120.22136219000001,120.22136219000001,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,201.249968506,198.70351887000004,198.70351887000004,198.70351887000004,198.70351887000004,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,179.42239837,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,167.39423811299997,129.89345000199998,129.89345000199998,129.89345000199998,141.605021383,141.605021383,141.605021383,141.605021383,141.605021383,141.605021383,141.605021383,141.605021383,141.605021383,141.605021383,189.19624710859995,189.19624710859995,189.19624710859995,189.19624710859995,189.19624710859995,189.19624710859995,189.19624710859995,189.19624710859995,232.77518895000003,232.77518895000003,232.77518895000003,232.77518895000003,207.86695822,207.86695822,207.86695822,207.86695822,207.86695822,207.86695822,196.38354313,196.38354313,207.86695822,207.86695822,196.38354313,196.38354313,196.38354313,196.38354313,215.39029928599996,215.39029928599996,215.39029928599996,215.39029928599996,232.77518895000003,232.77518895000003,215.39029928599996,215.39029928599996,215.39029928599996,215.39029928599996,141.605021383,141.605021383,141.605021383
1396,2003-12-31,157.33739001400002,157.33739001400002,177.46266341000003,177.46266341000003,177.46266341000003,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,132.66524907,219.400770336,219.400770336,219.400770336,219.400770336,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,217.04810615514,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,117.69794375399998,157.33739001400002,157.33739001400002,157.33739001400002,192.647491445,192.647491445,192.647491445,192.647491445,192.647491445,192.647491445,192.647491445,192.647491445,192.647491445,192.647491445,130.97951821999996,130.97951821999996,130.97951821999996,130.97951821999996,130.97951821999996,130.97951821999996,130.97951821999996,130.97951821999996,177.8594839,177.8594839,177.8594839,177.8594839,181.32707304599998,181.32707304599998,181.32707304599998,181.32707304599998,181.32707304599998,181.32707304599998,183.55453393000002,183.55453393000002,181.32707304599998,181.32707304599998,183.55453393000002,183.55453393000002,183.55453393000002,183.55453393000002,255.28033726999996,255.28033726999996,255.28033726999996,255.28033726999996,177.8594839,177.8594839,255.28033726999996,255.28033726999996,255.28033726999996,255.28033726999996,192.647491445,192.647491445,192.647491445
1762,2004-12-31,163.1473658276,163.1473658276,147.97783760000004,147.97783760000004,147.97783760000004,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,195.31715528999996,180.26210214600002,180.26210214600002,180.26210214600002,180.26210214600002,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,493.55910652,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,152.55267672,163.1473658276,163.1473658276,163.1473658276,125.49990805999997,125.49990805999997,125.49990805999997,125.49990805999997,125.49990805999997,125.49990805999997,125.49990805999997,125.49990805999997,125.49990805999997,125.49990805999997,190.36364704,190.36364704,190.36364704,190.36364704,190.36364704,190.36364704,190.36364704,190.36364704,166.37829599400004,166.37829599400004,166.37829599400004,166.37829599400004,228.94266350827996,228.94266350827996,228.94266350827996,228.94266350827996,228.94266350827996,228.94266350827996,190.67990543800002,190.67990543800002,228.94266350827996,228.94266350827996,190.67990543800002,190.67990543800002,190.67990543800002,190.67990543800002,280.1711529699999,280.1711529699999,280.1711529699999,280.1711529699999,166.37829599400004,166.37829599400004,280.1711529699999,280.1711529699999,280.1711529699999,280.1711529699999,125.49990805999997,125.49990805999997,125.49990805999997
2127,2005-12-31,325.51276748,325.51276748,129.87344975085003,129.87344975085003,129.87344975085003,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,222.36153151999997,189.640300153,189.640300153,189.640300153,189.640300153,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,310.73139942699993,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,98.28035219899998,325.51276748,325.51276748,325.51276748,137.72628304999995,137.72628304999995,137.72628304999995,137.72628304999995,137.72628304999995,137.72628304999995,137.72628304999995,137.72628304999995,137.72628304999995,137.72628304999995,163.47514627999996,163.47514627999996,163.47514627999996,163.47514627999996,163.47514627999996,163.47514627999996,163.47514627999996,163.47514627999996,175.13923452000006,175.13923452000006,175.13923452000006,175.13923452000006,203.52428627399996,203.52428627399996,203.52428627399996,203.52428627399996,203.52428627399996,203.52428627399996,159.45164705500002,159.45164705500002,203.52428627399996,203.52428627399996,159.45164705500002,159.45164705500002,159.45164705500002,159.45164705500002,193.41865432999992,193.41865432999992,193.41865432999992,193.41865432999992,175.13923452000006,175.13923452000006,193.41865432999992,193.41865432999992,193.41865432999992,193.41865432999992,137.72628304999995,137.72628304999995,137.72628304999995
2492,2006-12-31,208.03135208770004,208.03135208770004,181.423039812,181.423039812,181.423039812,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,251.38256877999999,322.01814493300003,322.01814493300003,322.01814493300003,322.01814493300003,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,307.02392795519995,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,134.30698991599996,208.03135208770004,208.03135208770004,208.03135208770004,164.11750446899993,164.11750446899993,164.11750446899993,164.11750446899993,164.11750446899993,164.11750446899993,164.11750446899993,164.11750446899993,164.11750446899993,164.11750446899993,188.29108591999997,188.29108591999997,188.29108591999997,188.29108591999997,188.29108591999997,188.29108591999997,188.29108591999997,188.29108591999997,186.56966156800004,186.56966156800004,186.56966156800004,186.56966156800004,216.87057774499993,216.87057774499993,216.87057774499993,216.87057774499993,216.87057774499993,216.87057774499993,233.21754276520005,233.21754276520005,216.87057774499993,216.87057774499993,233.21754276520005,233.21754276520005,233.21754276520005,233.21754276520005,189.62695272999997,189.62695272999997,189.62695272999997,189.62695272999997,186.56966156800004,186.56966156800004,189.62695272999997,189.62695272999997,189.62695272999997,189.62695272999997,164.11750446899993,164.11750446899993,164.11750446899993
2857,2007-12-31,288.10818446317006,288.10818446317006,123.48910753000001,123.48910753000001,123.48910753000001,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,164.91085447,230.72771397000002,230.72771397000002,230.72771397000002,230.72771397000002,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,272.1438593109999,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,130.37419066999996,288.10818446317006,288.10818446317006,288.10818446317006,128.59349374499993,128.59349374499993,128.59349374499993,128.59349374499993,128.59349374499993,128.59349374499993,128.59349374499993,128.59349374499993,128.59349374499993,128.59349374499993,171.86722937927,171.86722937927,171.86722937927,171.86722937927,171.86722937927,171.86722937927,171.86722937927,171.86722937927,158.59880853225002,158.59880853225002,158.59880853225002,158.59880853225002,200.37310689399993,200.37310689399993,200.37310689399993,200.37310689399993,200.37310689399993,200.37310689399993,354.57738378000005,354.57738378000005,200.37310689399993,200.37310689399993,354.57738378000005,354.57738378000005,354.57738378000005,354.57738378000005,218.72521375999997,218.72521375999997,218.72521375999997,218.72521375999997,158.59880853225002,158.59880853225002,218.72521375999997,218.72521375999997,218.72521375999997,218.72521375999997,128.59349374499993,128.59349374499993,128.59349374499993
3223,2008-12-31,202.52746340000002,202.52746340000002,158.05584274499998,158.05584274499998,158.05584274499998,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,295.262936971,177.96719268999996,177.96719268999996,177.96719268999996,177.96719268999996,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,305.0638185298659,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,125.41546926499997,202.52746340000002,202.52746340000002,202.52746340000002,133.92928647999994,133.92928647999994,133.92928647999994,133.92928647999994,133.92928647999994,133.92928647999994,133.92928647999994,133.92928647999994,133.92928647999994,133.92928647999994,163.8293491,163.8293491,163.8293491,163.8293491,163.8293491,163.8293491,163.8293491,163.8293491,365.26117345,365.26117345,365.26117345,365.26117345,604.2139640999999,604.2139640999999,604.2139640999999,604.2139640999999,604.2139640999999,604.2139640999999,229.82016933480003,229.82016933480003,604.2139640999999,604.2139640999999,229.82016933480003,229.82016933480003,229.82016933480003,229.82016933480003,255.57914268299993,255.57914268299993,255.57914268299993,255.57914268299993,365.26117345,365.26117345,255.57914268299993,255.57914268299993,255.57914268299993,255.57914268299993,133.92928647999994,133.92928647999994,133.92928647999994
3588,2009-12-31,142.43507693000004,142.43507693000004,186.09211176,186.09211176,186.09211176,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,239.49303203600002,230.97277949499997,230.97277949499997,230.97277949499997,230.97277949499997,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,338.6318646298659,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,131.76934663999998,142.43507693000004,142.43507693000004,142.43507693000004,165.77846519999994,165.77846519999994,165.77846519999994,165.77846519999994,165.77846519999994,165.77846519999994,165.77846519999994,165.77846519999994,165.77846519999994,165.77846519999994,134.91499644,134.91499644,134.91499644,134.91499644,134.91499644,134.91499644,134.91499644,134.91499644,188.98372355,188.98372355,188.98372355,188.98372355,225.48377591699992,225.48377591699992,225.48377591699992,225.48377591699992,225.48377591699992,225.48377591699992,305.180315169,305.180315169,225.48377591699992,225.48377591699992,305.180315169,305.180315169,305.180315169,305.180315169,213.34400539099994,213.34400539099994,213.34400539099994,213.34400539099994,188.98372355,188.98372355,213.34400539099994,213.34400539099994,213.34400539099994,213.34400539099994,165.77846519999994,165.77846519999994,165.77846519999994
