index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
213,2000-12-31,197.86368224799998,197.86368224799998,216.67611016799998,216.67611016799998,164.313489824,193.0661875756,427.77236461900003,277.30141819680006,277.30141819680006,222.262907504,215.8033056095,334.6964999399999,183.170761741,164.7289017958,208.06660483247998,208.06660483247998,284.09688873918,265.95633648757,265.95633648757,250.7540258582,250.7540258582,171.82266627716,200.05899843017,171.82266627716,162.87795324018,222.7615182984,258.5541785639,291.608028924,240.91493651759998,188.40357173900003,162.647203503,279.444383348,122.87580770400001,146.239460422,155.06669725299997,379.7917646678,137.72643074660004,278.546770509,219.7091377508,205.958779665,305.67216893599993,239.71324233550004,253.26394443998004,253.26394443998004,188.92926104100002,212.740680945,185.29734076737,174.9463888801,354.33385308100003,144.62770713799998,156.970307913,156.970307913,156.970307913,179.96569068261,203.47333210199997,214.861004723,214.861004723,217.41533384,210.729972077,277.156926907,277.156926907,277.156926907,204.935334141,182.93381535700001,142.39456340860002,142.39456340860002,220.41694189100002,217.19146971800006,220.41694189100002,217.19146971800006,257.0021619329999,325.60482948231993,442.695839459,451.329193384,409.260169452,475.2193736855,489.89408883500005,544.901300254,544.901300254,544.901300254,254.09948161800003,197.26962021400004,272.5816619401,361.80094421470005,236.56687417499995,236.56687417499995,267.24949764999997,191.3849024214,223.922320552,223.922320552,193.35360746,237.399348355,170.60492017999997
578,2001-12-31,518.641594286,518.641594286,478.063515845,478.063515845,446.01642561,240.19139678899998,498.13689707757993,210.35111897900006,210.35111897900006,229.87795153416002,296.308526757,314.4344110269999,242.11303027780002,174.381161391273,267.468945174,267.468945174,222.998912955,206.133124667,206.133124667,220.4787914558,220.4787914558,151.38278306900003,198.20341260099997,151.38278306900003,166.55615238453998,163.6983168423,183.181220216,280.355111357,181.39011444700003,151.81059485700004,181.98215421261997,166.67618764,215.94493388960004,228.051422501,358.45105584336005,231.0836531,231.40291215500002,217.8616633874,304.994756124,250.58318125099998,265.50379767399994,281.38344256,236.590462345,236.590462345,609.4765567502,296.5107830863,299.08620583000004,308.53898393799994,156.12633899000002,212.80924007500002,182.45839463599995,182.45839463599995,182.45839463599995,207.066670686,144.13521126999996,175.27087036600003,175.27087036600003,203.81961089600003,162.95109033729997,423.05923721700003,423.05923721700003,423.05923721700003,231.44552683999996,244.83675673300004,280.101940902,280.101940902,216.546806082,166.80961924690004,216.546806082,166.80961924690004,235.37265165599996,245.21699239699996,185.76747538399997,188.13106689,241.27166080099997,281.010926927,207.156978639,266.42299459599997,266.42299459599997,266.42299459599997,360.42459417,205.52617558243,240.98672240099998,319.046859557,332.2165959029999,332.2165959029999,230.25704314660004,332.0110575096,294.79916014599996,294.79916014599996,235.738043323,225.706513223,291.085103075
943,2002-12-31,220.8172027208,220.8172027208,212.81106932100002,212.81106932100002,247.36664044300002,482.65933883900004,397.8335411840999,524.2839587960001,524.2839587960001,369.2841667583,313.1121185472,309.440587389,350.936348934,333.105875341,294.7118027149999,294.7118027149999,420.338385883,210.242459636,210.242459636,229.13615444799998,229.13615444799998,187.59120908169996,295.435267513,187.59120908169996,213.83703978295,168.25267191129996,318.2537156446001,256.9723959088999,309.1927198336001,210.2450412240001,188.26167005031,275.83163210516,346.44406192500014,182.48781087100002,188.42940926950007,384.91023086823,232.34552783700002,180.740209259,258.741230545596,215.50477321699998,250.76241951962987,261.71095001360004,175.9999967910001,175.9999967910001,185.41755874900005,207.45612785400007,176.98550508215004,206.40577572043298,188.77322527096,219.3230782179,239.63922191389995,239.63922191389995,239.63922191389995,250.53129210266997,298.034102028,274.8072354320001,274.8072354320001,326.51907797900003,400.189769975,250.80320643000005,250.80320643000005,250.80320643000005,260.99569301400004,203.22954631100004,233.77240723269998,233.77240723269998,157.75954440767,155.77120925960006,157.75954440767,155.77120925960006,153.34775262850002,169.18685957799997,219.26751668999998,142.207015378,211.41060112499989,204.9018548341,260.87221212199995,195.92417584199995,195.92417584199995,195.92417584199995,307.928697477,173.8687922604,221.001930839,191.24561471099997,246.53140176099987,246.53140176099987,178.55885402410001,253.07872297699998,177.32545865400002,177.32545865400002,213.337120830941,290.08767707299995,181.666869627211
1308,2003-12-31,275.7291812209999,275.7291812209999,233.95179381100004,233.95179381100004,266.78594527000007,185.91340503000004,246.27214402799996,181.71596679570007,181.71596679570007,172.63858709634002,213.600830188,197.08348295300004,243.146988699557,220.24495904899996,209.55061524799993,209.55061524799993,211.51616725199995,204.50279954210004,204.50279954210004,180.703511917,180.703511917,206.89780079484999,199.52026115600003,206.89780079484999,163.27379554,169.1606005217,194.7882779090001,236.79916058159992,167.92772009600014,210.70604889680013,138.678098981,214.87328882100002,146.1125169080001,169.64827973,175.13882739900006,194.606835022,142.3831115275,246.95542661299996,167.130271943,205.31722345400001,278.7685843065999,221.743835263,182.9270714420001,182.9270714420001,193.85981268015,354.49616588650014,271.53875957300005,262.51974647030994,274.02407828839006,250.88914695203994,281.9118861937359,281.9118861937359,281.9118861937359,207.82444908461005,431.331931089,272.7288941870001,272.7288941870001,184.81208410600001,232.68386160100002,306.0956526382,306.0956526382,306.0956526382,234.10208871999998,186.35962567550007,214.43075334338,214.43075334338,163.47830644102999,178.5057642283901,163.47830644102999,178.5057642283901,186.19017395330002,163.85865599899998,198.626240118,204.79638439200008,207.4432611613199,210.817506486,184.95101737999997,155.5097321149999,155.5097321149999,155.5097321149999,201.60402737599998,289.09772150399994,284.36214386758104,207.04112465799997,164.17270677999988,164.17270677999988,202.28722570060003,251.97735895300002,201.2720570583699,201.2720570583699,215.7320517784,281.32356906100006,227.5071788990001
1674,2004-12-31,211.11230495499996,211.11230495499996,488.04928757701,488.04928757701,259.27319792250006,163.08957672540004,214.86054239400005,220.36775847200005,220.36775847200005,244.08283304200006,183.93547546199997,259.03745763700005,252.572389140027,294.26609790350005,157.46910855159993,157.46910855159993,156.4683494479999,347.01346902800003,347.01346902800003,159.059501531,159.059501531,160.87853124029994,236.89517918900003,160.87853124029994,173.88504176100002,207.046747526,240.03548952300008,193.03942812199995,227.05821307600016,143.58548517000008,177.38233379480002,126.9549412771,148.73252697400005,154.21392783439998,152.63195843900007,152.97283971800002,154.25788608360003,155.21206825199997,181.79176510899998,161.08284168200004,193.28194598521992,164.16236294,122.10366946630009,122.10366946630009,162.68569841879997,190.46735436600014,168.79127189295005,160.50094521899996,330.3009809250001,186.08249667299998,160.5848730193999,160.5848730193999,160.5848730193999,423.23529130700007,241.955719623,223.67494973700002,223.67494973700002,194.34182856400005,276.82998236400005,248.36867260400007,248.36867260400007,248.36867260400007,203.90299060419994,176.26186259806997,245.79653714899993,245.79653714899993,163.5073223504,198.8491544110001,163.5073223504,198.8491544110001,148.47675613100003,140.60717690119998,251.8837404006,244.11766261060006,216.2925469364999,294.32824279500005,249.2686276123,199.44964371899994,199.44964371899994,199.44964371899994,241.362445465,177.82866969799994,153.09603517490007,177.6438787433,190.60808874599994,190.60808874599994,246.82847109230005,328.90179226300006,204.95553026393983,204.95553026393983,231.685122465,340.29514822500005,373.3795462042001
2039,2005-12-31,575.0781519919999,575.0781519919999,372.296738112,372.296738112,371.66264011500004,182.76280963450003,373.0546594150001,248.46407261400006,248.46407261400006,329.7366106450001,202.1614025224,347.07883985970005,306.42215987099996,192.276678044,363.8476349779999,363.8476349779999,175.99479775999993,201.766844869,201.766844869,240.35674324500002,240.35674324500002,191.07950134631,163.49951020300009,191.07950134631,195.08951615960004,225.46575852500004,225.53324285450003,215.79326851799993,218.52612056400017,217.1331190440001,148.28511364599999,162.32025404200004,109.53675057800007,151.65080962599993,239.1689369620001,393.870341173,155.04061676200007,258.336923345,194.55279246220002,165.70140894090002,140.41430353854986,194.10441219,206.56928483500005,206.56928483500005,229.888497363,201.22173299600007,190.76571397899997,234.48389908399997,408.689079248,236.87232429299996,259.11770709399997,259.11770709399997,259.11770709399997,293.9365004490001,322.0380891115001,413.932556707,413.932556707,567.418750818,260.8193754330001,401.13289432900007,401.13289432900007,401.13289432900007,203.45755798299996,212.44557367,262.267383657,262.267383657,163.71883261800002,247.79241764300005,163.71883261800002,247.79241764300005,165.06809798400005,188.48460922,143.99577511229995,210.0365401190001,208.0656683239999,250.47700745300006,191.933670925,191.12559854899993,191.12559854899993,191.12559854899993,231.01281490600002,277.1764837809999,157.9713332253001,312.756269558,209.5861617879999,209.5861617879999,216.23401342000005,239.43162663300004,296.73010196615985,296.73010196615985,414.57016634900003,379.36601252600013,276.97711661900007
2404,2006-12-31,323.00711119899984,323.00711119899984,394.1695784714,394.1695784714,327.33329445480007,287.372511341,343.0343516500002,237.81146704000005,237.81146704000005,328.6513229400001,176.794116071,181.23631938400004,308.29180603199995,206.327029178,256.0939323729999,256.0939323729999,181.5260499119999,250.70063519648994,250.70063519648994,289.59061740199996,289.59061740199996,338.612319458,225.47653657400008,338.612319458,254.18586271500004,277.6719488030001,274.55469618700005,235.03432723599988,312.86108978590016,226.95149006467008,190.29002191399996,200.40416680700005,174.81522474940004,170.94875524599996,180.1377761940001,187.41853783600004,167.88914811300006,335.00685766288,216.00070185099995,390.4820375986,487.4343205737199,278.0617937579999,296.4812947210001,296.4812947210001,195.46410793200005,173.28879009000008,264.46280083500005,210.14291991799996,218.07953090799995,258.1144539559999,272.0729623159999,272.0729623159999,272.0729623159999,248.17353722300015,389.23309799800006,208.8064941160001,208.8064941160001,282.2245829090001,228.0043505530001,230.84312200700006,230.84312200700006,230.84312200700006,221.44193041999995,374.56989807330007,420.63225523899996,420.63225523899996,151.85885163089998,149.20097789620007,151.85885163089998,149.20097789620007,184.00281471800005,276.867666238,168.21410931999998,170.6969252300001,339.8605946289999,307.80086905000013,188.837841435,251.3475719989999,251.3475719989999,251.3475719989999,274.797777339,246.80940987099984,224.8942749350001,243.26161115399998,311.9483697549999,311.9483697549999,306.53041563650004,337.01527703463006,325.7216249969998,325.7216249969998,166.26314877600007,230.08638037900008,227.88608099900006
2769,2007-12-31,436.2571300779999,436.2571300779999,243.66905009200008,243.66905009200008,361.91277259800006,208.61858860089993,239.8205339580001,189.89622419059998,189.89622419059998,354.8146335070001,406.414932786,240.8477149910001,276.84484287600003,177.662590326,139.69597874399994,139.69597874399994,151.60555997889992,363.18826237099995,363.18826237099995,173.799119415,173.799119415,163.028189376,216.62819256100008,163.028189376,230.51909798200006,199.6101788494,231.81684655306555,218.47866119699992,240.82153055800018,219.2692263980001,267.34854722399996,221.87327237600007,203.4961418200001,150.645001257,189.36308311100012,289.6017736710001,190.80548147200003,261.489394781,254.64420139299997,217.432978533,295.5679823539999,231.2563407195098,204.34680338726008,204.34680338726008,232.97722893,274.417387259,252.11637697100008,248.1828810169999,300.250401627,302.34909726729995,205.35421917199994,205.35421917199994,205.35421917199994,370.9314419487001,272.629815375,276.34210749600015,276.34210749600015,281.18366013300016,218.63897457200017,262.4589855640001,262.4589855640001,262.4589855640001,227.2061571819999,201.80939682150006,168.06016249299995,168.06016249299995,194.21746804199998,220.32527369250008,194.21746804199998,220.32527369250008,195.20362974500006,171.85834928800006,322.5630296229999,321.89503741200014,245.72187018399987,311.88125741700014,425.814793924,334.7982737199999,334.7982737199999,334.7982737199999,247.865248891,299.1663891669998,184.62868882200013,263.15574467799996,298.5927517699999,298.5927517699999,277.03633607200004,317.878820938,320.7199503049999,320.7199503049999,344.8426127521001,219.06711553840012,408.2121133200001
3135,2008-12-31,324.56856319099984,324.56856319099984,489.6913478406001,489.6913478406001,1136.712863919,263.77677308419993,244.45737231300004,234.47746636100004,234.47746636100004,310.9999001970001,277.05987872899993,230.55581021300011,219.38231471200004,198.09283585510002,223.41682359699993,223.41682359699993,291.86120979999987,258.57287781799994,258.57287781799994,230.72579937399996,230.72579937399996,201.94464907839992,265.30888909029005,201.94464907839992,203.26284619400008,190.77510006,224.24549255600007,262.6363778299999,245.41825523200012,203.97611610500013,241.77955772800004,244.46238162800006,175.11941483390015,242.0162351268,261.4295092842001,327.41639975130016,373.4683517420001,331.47940965725803,225.10685609200004,222.84128837509996,216.14031633699994,180.3741657459998,233.6584990495002,233.6584990495002,188.40419922599995,219.88490795770005,220.04424301600005,227.53730300499987,596.5558807519999,257.10519928400004,243.35894721549997,243.35894721549997,243.35894721549997,632.3410071825001,438.48023297500004,363.89415842300014,363.89415842300014,190.57351010900013,270.21066725500015,257.1483725070001,257.1483725070001,257.1483725070001,173.27791956899992,148.10501906000007,140.21801613237994,140.21801613237994,182.82248688999996,171.40000441600006,182.82248688999996,171.40000441600006,149.59343316010006,156.21840942780003,268.0505803057,226.7894025650001,218.44985644399986,262.12333027800014,146.97963867999997,282.5440891699999,282.5440891699999,282.5440891699999,184.559618473,168.03245156499986,182.66188236244017,298.76762014799993,201.1337017079999,201.1337017079999,364.6444129452,448.33133577830006,403.89038344399984,403.89038344399984,291.55127893900004,243.3189186030001,238.44164188500014
3500,2009-12-31,241.75631789599984,241.75631789599984,276.36707319300007,276.36707319300007,220.93234298043004,196.93993483299997,214.17755016000004,225.45938992100002,225.45938992100002,220.06532081900005,262.6985034959999,255.59084843200017,223.16274583500004,292.406953993,215.36913959299997,215.36913959299997,218.43962249599994,256.2906939659999,256.2906939659999,247.72087495299996,247.72087495299996,210.79966924699994,373.76960151673995,210.79966924699994,191.88142274700007,177.03989543300003,357.03647865500005,281.9284635319999,363.2471409369001,206.47687957600016,218.2886515600001,232.9912327350001,141.4820385640001,150.67194634294,171.64453186800012,218.50666168500018,219.5290538560001,233.47145029400008,233.5009148435,226.50093678599995,238.18440754399995,183.09835808499986,300.44280682800013,300.44280682800013,200.88303591300001,277.69125167400006,162.27775813899999,261.1526974139998,274.9861820099999,312.96912171200006,303.0327626332,303.0327626332,303.0327626332,333.39235492010005,259.39460182400006,202.74352734400014,202.74352734400014,375.4425278780001,279.94728854250013,232.84769785700004,232.84769785700004,232.84769785700004,251.8007074409999,133.66318744810002,163.17823356381996,163.17823356381996,173.917775168,134.6581426950001,173.917775168,134.6581426950001,251.84145727400005,203.85593734700004,233.66512282499997,332.20598886200014,178.43578627699986,273.1326185450001,258.34298098499994,215.72877951599986,215.72877951599986,215.72877951599986,229.213369435,146.49046753999986,163.97608022600014,237.87358972999988,257.3858431009999,257.3858431009999,483.49417361999997,248.325091656,260.5280964929998,260.5280964929998,210.00754906699999,213.83514325700008,245.58448816500015
