Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
101.0294948,-1.480247418,centroid_39,Stasiun Meteorologi Depati Parbo,2020-10-30,120.0416541,62.56125321199992,0.52,Hujan Lebat,167.523774,20.898995270999915,0.12,Hujan Ringan,108.072396,0.0,0,Tidak terdefenisi,,,
101.2207159,-1.48554884,centroid_40,Stasiun Meteorologi Depati Parbo,2012-12-14,144.8273204,60.893268250000006,0.42,Hujan Ringan,172.993997,9.952560939999971,0.06,Tidak terdefenisi,108.072396,16.200000000000014,0,Tidak terdefenisi,,,
100.9252956,-1.261896319,centroid_41,Stasiun Maritim Teluk Bayur ,2017-09-14,120.7799695,42.31741131399977,0.35,Hujan Ringan,163.0284451,27.225695899999963,0.17,Hujan Ringan,322.1759269,22.5,0,Tidak terdefenisi,,,
100.7738703,-0.920368993,centroid_42,Stasiun Maritim Teluk Bayur ,2011-11-27,131.3739838,103.96189411908011,0.79,Hujan Lebat,120.2706037,33.840914220000016,0.28,Hujan Ringan,322.1759269,235.0,0,Tidak terdefenisi,,,
100.7738059,-0.906627238,centroid_43,Stasiun Maritim Teluk Bayur ,2017-12-09,131.3739838,45.96890119200018,0.35,Hujan Ringan,120.2706037,22.77082059500003,0.19,Hujan Ringan,322.1759269,0.0,0,Tidak terdefenisi,,,
101.0656195,-0.72864093,centroid_44,Stasiun Geofisika Padang Panjang,2020-06-04,137.3329372,169.50091720500012,1.23,Hujan Lebat,136.942041,28.38663574299996,0.21,Hujan Ringan,240.6257738,16.99999999999997,0,Tidak terdefenisi,,,
101.1049331,-0.692244323,centroid_45,Stasiun Geofisika Padang Panjang,2012-10-31,156.268145,43.05691698080014,0.28,Hujan Ringan,142.1746019,18.93974371,0.13,Hujan Ringan,240.6257738,20.0,0,Tidak terdefenisi,,,
100.5682475,-0.393508935,centroid_46,Stasiun Geofisika Padang Panjang,2012-02-26,124.3079756,70.70638746300006,0.57,Hujan Lebat,130.8747389,45.22779114000009,0.35,Hujan Ringan,240.6257738,29.0,0,Tidak terdefenisi,,,
100.3004495,-0.003783912,centroid_47,Stasiun Geofisika Padang Panjang,2014-11-13,126.650932,154.5988815729998,1.22,Hujan Lebat,128.4871241,77.19817706999996,0.6,Hujan Lebat,240.6257738,32.80000000000001,0,Tidak terdefenisi,,,
99.89109341,0.34685464,centroid_48,Stasiun Geofisika Padang Panjang,2014-08-25,188.0179756,19.73563250399993,0.1,Tidak terdefenisi,145.8404016,7.881063953999972,0.05,Tidak terdefenisi,240.6257738,1.1000000000000107,0,Tidak terdefenisi,,,
100.1392845,0.170667934,centroid_49,Stasiun Geofisika Padang Panjang,2020-10-22,131.0905124,81.9948942859999,0.63,Hujan Lebat,129.6377649,92.85645256000004,0.72,Hujan Lebat,240.6257738,21.29999999999997,0,Tidak terdefenisi,,,
