index,time,centroid_0,centroid_1,centroid_2,centroid_3,centroid_4,centroid_5,centroid_6,centroid_7,centroid_8,centroid_9,centroid_10,centroid_11,centroid_12,centroid_13,centroid_14,centroid_15,centroid_16,centroid_17,centroid_18,centroid_19,centroid_20,centroid_21,centroid_22,centroid_23,centroid_24,centroid_25,centroid_26,centroid_27,centroid_28,centroid_29,centroid_30,centroid_31,centroid_32,centroid_33,centroid_34,centroid_35,centroid_36,centroid_37,centroid_38,centroid_39,centroid_40,centroid_41,centroid_42,centroid_43,centroid_44,centroid_45,centroid_46,centroid_47,centroid_48,centroid_49,centroid_50,centroid_51,centroid_52,centroid_53,centroid_54,centroid_55,centroid_56,centroid_57,centroid_58,centroid_59,centroid_60,centroid_61,centroid_62,centroid_63,centroid_64,centroid_65,centroid_66,centroid_67,centroid_68,centroid_69,centroid_70,centroid_71,centroid_72,centroid_73,centroid_74,centroid_75,centroid_76,centroid_77,centroid_78,centroid_79,centroid_80,centroid_81,centroid_82,centroid_83,centroid_84,centroid_85,centroid_86,centroid_87,centroid_88,centroid_89,centroid_90,centroid_91,centroid_92
3857,2010-12-31,458.0,458.0,497.8,497.8,497.8,357.0,357.0,357.0,357.0,357.0,357.0,357.0,213.19999999999993,553.8000000000001,553.8000000000001,553.8000000000001,553.8000000000001,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,328.6000000000001,458.0,458.0,458.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,308.09999999999997,308.09999999999997,308.09999999999997,308.09999999999997,175.0,175.0,175.0,175.0,175.0,175.0,198.0,198.0,175.0,175.0,198.0,198.0,198.0,198.0,220.0,220.0,220.0,220.0,308.09999999999997,308.09999999999997,220.0,220.0,220.0,220.0,499.0,499.0,499.0
4222,2011-12-31,517.0,517.0,433.1,433.1,433.1,250.0,250.0,250.0,250.0,250.0,250.0,250.0,164.39999999999998,405.9,405.9,405.9,405.9,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,281.6000000000001,517.0,517.0,517.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,203.59999999999994,203.59999999999994,203.59999999999994,203.59999999999994,204.0,204.0,204.0,204.0,204.0,204.0,168.0,168.0,204.0,204.0,168.0,168.0,168.0,168.0,326.0,326.0,326.0,326.0,203.59999999999994,203.59999999999994,326.0,326.0,326.0,326.0,555.0,555.0,555.0
4588,2012-12-31,693.0,693.0,195.39999999999998,195.39999999999998,195.39999999999998,294.0,294.0,294.0,294.0,294.0,294.0,294.0,238.69999999999996,232.40000000000003,232.40000000000003,232.40000000000003,232.40000000000003,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,204.8000000000001,693.0,693.0,693.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,77.59999999999994,77.59999999999994,77.59999999999994,77.59999999999994,185.0,185.0,185.0,185.0,185.0,185.0,247.0,247.0,185.0,185.0,247.0,247.0,247.0,247.0,232.0,232.0,232.0,232.0,77.59999999999994,77.59999999999994,232.0,232.0,232.0,232.0,313.0,313.0,313.0
4953,2013-12-31,421.0,421.0,233.7,233.7,233.7,278.0,278.0,278.0,278.0,278.0,278.0,278.0,302.79999999999995,343.90000000000003,343.90000000000003,343.90000000000003,343.90000000000003,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,216.80000000000013,421.0,421.0,421.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,400.2,400.2,400.2,400.2,400.2,400.2,400.2,400.2,265.99999999999994,265.99999999999994,265.99999999999994,265.99999999999994,121.0,121.0,121.0,121.0,121.0,121.0,212.7,212.7,121.0,121.0,212.7,212.7,212.7,212.7,311.0,311.0,311.0,311.0,265.99999999999994,265.99999999999994,311.0,311.0,311.0,311.0,295.0,295.0,295.0
5318,2014-12-31,468.7,468.7,320.2,320.2,320.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,196.29999999999995,242.80000000000004,242.80000000000004,242.80000000000004,242.80000000000004,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,311.2,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,163.10000000000008,468.7,468.7,468.7,361.3,361.3,361.3,361.3,361.3,361.3,361.3,361.3,361.3,361.3,384.8,384.8,384.8,384.8,384.8,384.8,384.8,384.8,211.99999999999994,211.99999999999994,211.99999999999994,211.99999999999994,510.9,510.9,510.9,510.9,510.9,510.9,298.9,298.9,510.9,510.9,298.9,298.9,298.9,298.9,203.1,203.1,203.1,203.1,211.99999999999994,211.99999999999994,203.1,203.1,203.1,203.1,361.3,361.3,361.3
5683,2015-12-31,323.3,323.3,454.19999999999993,454.19999999999993,454.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,228.39999999999995,201.20000000000005,201.20000000000005,201.20000000000005,201.20000000000005,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,318.19999999999993,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,172.10000000000008,323.3,323.3,323.3,272.70000000000005,272.70000000000005,272.70000000000005,272.70000000000005,272.70000000000005,272.70000000000005,272.70000000000005,272.70000000000005,272.70000000000005,272.70000000000005,475.1,475.1,475.1,475.1,475.1,475.1,475.1,475.1,235.59999999999997,235.59999999999997,235.59999999999997,235.59999999999997,329.1,329.1,329.1,329.1,329.1,329.1,183.29999999999998,183.29999999999998,329.1,329.1,183.29999999999998,183.29999999999998,183.29999999999998,183.29999999999998,278.9,278.9,278.9,278.9,235.59999999999997,235.59999999999997,278.9,278.9,278.9,278.9,272.70000000000005,272.70000000000005,272.70000000000005
6049,2016-12-31,387.69999999999993,387.69999999999993,434.69999999999993,434.69999999999993,434.69999999999993,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,262.5,240.30000000000004,240.30000000000004,240.30000000000004,240.30000000000004,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,417.09999999999997,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,208.9000000000001,387.69999999999993,387.69999999999993,387.69999999999993,484.40000000000003,484.40000000000003,484.40000000000003,484.40000000000003,484.40000000000003,484.40000000000003,484.40000000000003,484.40000000000003,484.40000000000003,484.40000000000003,512.9000000000001,512.9000000000001,512.9000000000001,512.9000000000001,512.9000000000001,512.9000000000001,512.9000000000001,512.9000000000001,208.29999999999995,208.29999999999995,208.29999999999995,208.29999999999995,173.69999999999996,173.69999999999996,173.69999999999996,173.69999999999996,173.69999999999996,173.69999999999996,156.9,156.9,173.69999999999996,173.69999999999996,156.9,156.9,156.9,156.9,351.09999999999997,351.09999999999997,351.09999999999997,351.09999999999997,208.29999999999995,208.29999999999995,351.09999999999997,351.09999999999997,351.09999999999997,351.09999999999997,484.40000000000003,484.40000000000003,484.40000000000003
6414,2017-12-31,362.59999999999997,362.59999999999997,394.3,394.3,394.3,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,195.39999999999998,201.60000000000005,201.60000000000005,201.60000000000005,201.60000000000005,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,303.69999999999993,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,169.10000000000008,362.59999999999997,362.59999999999997,362.59999999999997,423.8,423.8,423.8,423.8,423.8,423.8,423.8,423.8,423.8,423.8,447.4000000000001,447.4000000000001,447.4000000000001,447.4000000000001,447.4000000000001,447.4000000000001,447.4000000000001,447.4000000000001,274.29999999999995,274.29999999999995,274.29999999999995,274.29999999999995,272.3,272.3,272.3,272.3,272.3,272.3,415.5,415.5,272.3,272.3,415.5,415.5,415.5,415.5,378.20000000000005,378.20000000000005,378.20000000000005,378.20000000000005,274.29999999999995,274.29999999999995,378.20000000000005,378.20000000000005,378.20000000000005,378.20000000000005,423.8,423.8,423.8
6779,2018-12-31,423.79999999999995,423.79999999999995,450.0,450.0,450.0,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,152.59999999999997,271.1,271.1,271.1,271.1,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,256.19999999999993,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,194.40000000000006,423.79999999999995,423.79999999999995,423.79999999999995,314.1,314.1,314.1,314.1,314.1,314.1,314.1,314.1,314.1,314.1,400.50000000000006,400.50000000000006,400.50000000000006,400.50000000000006,400.50000000000006,400.50000000000006,400.50000000000006,400.50000000000006,0.0,0.0,0.0,0.0,179.5,179.5,179.5,179.5,179.5,179.5,148.79999999999995,148.79999999999995,179.5,179.5,148.79999999999995,148.79999999999995,148.79999999999995,148.79999999999995,223.00000000000003,223.00000000000003,223.00000000000003,223.00000000000003,0.0,0.0,223.00000000000003,223.00000000000003,223.00000000000003,223.00000000000003,314.1,314.1,314.1
7144,2019-12-31,293.4,293.4,303.70000000000005,303.70000000000005,303.70000000000005,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,177.89999999999998,193.90000000000003,193.90000000000003,193.90000000000003,193.90000000000003,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,228.49999999999994,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,175.50000000000009,293.4,293.4,293.4,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,256.9,310.40000000000003,310.40000000000003,310.40000000000003,310.40000000000003,310.40000000000003,310.40000000000003,310.40000000000003,310.40000000000003,0.0,0.0,0.0,0.0,78.39999999999999,78.39999999999999,78.39999999999999,78.39999999999999,78.39999999999999,78.39999999999999,194.39999999999995,194.39999999999995,78.39999999999999,78.39999999999999,194.39999999999995,194.39999999999995,194.39999999999995,194.39999999999995,294.1,294.1,294.1,294.1,0.0,0.0,294.1,294.1,294.1,294.1,256.9,256.9,256.9
7510,2020-12-31,444.6,444.6,398.40000000000003,398.40000000000003,398.40000000000003,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,376.19999999999993,280.90000000000003,280.90000000000003,280.90000000000003,280.90000000000003,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,318.6999999999999,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,106.6000000000001,444.6,444.6,444.6,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,342.1,312.80000000000007,312.80000000000007,312.80000000000007,312.80000000000007,312.80000000000007,312.80000000000007,312.80000000000007,312.80000000000007,0.0,0.0,0.0,0.0,293.7,293.7,293.7,293.7,293.7,293.7,226.69999999999996,226.69999999999996,293.7,293.7,226.69999999999996,226.69999999999996,226.69999999999996,226.69999999999996,420.0,420.0,420.0,420.0,0.0,0.0,420.0,420.0,420.0,420.0,342.1,342.1,342.1
7691,2021-06-30,280.09999999999997,280.09999999999997,359.30000000000007,359.30000000000007,359.30000000000007,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,197.39999999999992,192.70000000000005,192.70000000000005,192.70000000000005,192.70000000000005,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,282.69999999999993,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,181.7000000000001,280.09999999999997,280.09999999999997,280.09999999999997,226.3,226.3,226.3,226.3,226.3,226.3,226.3,226.3,226.3,226.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,0.0,0.0,0.0,0.0,129.2,129.2,129.2,129.2,129.2,129.2,273.59999999999997,273.59999999999997,129.2,129.2,273.59999999999997,273.59999999999997,273.59999999999997,273.59999999999997,227.59999999999997,227.59999999999997,227.59999999999997,227.59999999999997,0.0,0.0,227.59999999999997,227.59999999999997,227.59999999999997,227.59999999999997,226.3,226.3,226.3
