Longitude,Latitude,Centroid,Stasiun,time,PU GPM,CH GPM,Rasio,Kategori,PU GSMaP,CH GSMaP,Rasio.1,Kategori.1,PU Stasiun,CH Stasiun,Rasio.2,Kategori.2,Unnamed: 17,Unnamed: 18,Unnamed: 19
100.7738059,-0.906627238,centroid_43,Stasiun Maritim Teluk Bayur ,2017-12-09,202.7764212,51.30685420599994,0,Tidak terdefenisi,174.4218082,22.770820594999915,0,Tidak terdefenisi,424.2126395,45.20000000000006,0,Tidak terdefenisi,,,
101.0656195,-0.72864093,centroid_44,Stasiun Geofisika Padang Panjang,2020-06-04,204.2852128,251.90022797,0,Tidak terdefenisi,193.1295819,60.60179946700001,0,Tidak terdefenisi,353.727823,72.49999999999997,0,Tidak terdefenisi,,,
101.1049331,-0.692244323,centroid_45,Stasiun Geofisika Padang Panjang,2012-10-31,209.4709643,209.14050160580004,0,Tidak terdefenisi,196.953111,90.94147423000004,0,Tidak terdefenisi,353.727823,54.0,0,Tidak terdefenisi,,,
100.5682475,-0.393508935,centroid_46,Stasiun Geofisika Padang Panjang,2012-02-26,205.5232698,188.34729948400008,0,Tidak terdefenisi,188.31858,84.23216255000008,0,Tidak terdefenisi,353.727823,93.0,0,Tidak terdefenisi,,,
100.3004495,-0.003783912,centroid_47,Stasiun Geofisika Padang Panjang,2014-11-13,199.9302788,246.42397705900007,0,Tidak terdefenisi,198.8993583,139.85125681999995,0,Tidak terdefenisi,353.727823,62.19999999999997,0,Tidak terdefenisi,,,
99.89109341,0.34685464,centroid_48,Stasiun Geofisika Padang Panjang,2014-08-25,254.1015244,49.94559195999992,0,Tidak terdefenisi,206.7246869,20.073701076000027,0,Tidak terdefenisi,353.727823,12.299999999999972,0,Tidak terdefenisi,,,
100.1392845,0.170667934,centroid_49,Stasiun Geofisika Padang Panjang,2020-10-22,199.1828887,86.12664076199982,0,Tidak terdefenisi,191.531656,95.86582275000006,0,Tidak terdefenisi,353.727823,21.29999999999997,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_50,Stasiun Geofisika Padang Panjang,2012-02-22,196.1198506,87.81009917874998,0,Tidak terdefenisi,193.1218547,55.89361818999997,0,Tidak terdefenisi,353.727823,116.0,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_51,Stasiun Geofisika Padang Panjang,2012-11-01,196.1198506,89.79373644917993,0,Tidak terdefenisi,193.1218547,65.26241303499997,0,Tidak terdefenisi,353.727823,47.0,0,Tidak terdefenisi,,,
100.1213646,0.222942082,centroid_52,Stasiun Geofisika Padang Panjang,2020-02-15,196.1198506,317.05879855799986,0,Tidak terdefenisi,193.1218547,83.03495526199995,0,Tidak terdefenisi,353.727823,4.099999999999971,0,Tidak terdefenisi,,,
99.75335926,0.449815492,centroid_53,Stasiun Geofisika Padang Panjang,2017-07-10,229.2779173,104.22526188999976,0,Tidak terdefenisi,192.2073966,38.76485122300005,0,Tidak terdefenisi,353.727823,18.49999999999997,0,Tidak terdefenisi,,,
99.45415295,0.751004732,centroid_54,Stasiun Meteorologi FL Tobing,2011-05-18,253.3778922,95.4287126590002,0,Tidak terdefenisi,166.3483614,39.60080397999993,0,Tidak terdefenisi,453.4477347,76.0,0,Tidak terdefenisi,,,
99.37177756,0.80044963,centroid_55,Stasiun Meteorologi FL Tobing,2017-03-26,227.9369734,87.20087530199999,0,Tidak terdefenisi,174.6073129,133.22488836999997,0,Tidak terdefenisi,453.4477347,39.89999999999991,0,Tidak terdefenisi,,,
99.31503073,0.833716707,centroid_56,Stasiun Meteorologi FL Tobing,2017-10-08,227.9369734,197.461515118,0,Tidak terdefenisi,174.6073129,65.79216711999995,0,Tidak terdefenisi,453.4477347,88.99999999999993,0,Tidak terdefenisi,,,
99.57354075,1.098461452,centroid_57,Stasiun Meteorologi FL Tobing,2021-03-12,209.7809402,23.979263727300115,0,Tidak terdefenisi,170.7069821,19.928205725,0,Tidak terdefenisi,453.4477347,58.19999999999993,0,Tidak terdefenisi,,,
99.62144963,1.183993562,centroid_58,Stasiun Meteorologi FL Tobing,2012-10-21,219.1273657,220.6054268010002,0,Tidak terdefenisi,193.9070057,109.77939335400004,0,Tidak terdefenisi,453.4477347,51.0,0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_59,Stasiun Meteorologi FL Tobing,2012-10-21,216.6549714,127.65428240887124,0,Tidak terdefenisi,168.3213434,82.80131038500001,0,Tidak terdefenisi,453.4477347,51.0,0,Tidak terdefenisi,,,
99.23457281,1.4240494,centroid_60,Stasiun Meteorologi FL Tobing,2018-11-29,216.6549714,119.27214474400034,0,Tidak terdefenisi,168.3213434,100.19682737,0,Tidak terdefenisi,453.4477347,51.3999999999999,0,Tidak terdefenisi,,,
99.25539406,1.462173769,centroid_61,Stasiun Meteorologi FL Tobing,2017-03-26,216.6549714,268.02183026600034,0,Tidak terdefenisi,168.3213434,72.38572686900001,0,Tidak terdefenisi,453.4477347,39.89999999999991,0,Tidak terdefenisi,,,
97.69687318,3.337364305,centroid_62,Stasiun Geofisika Aceh Selatan,2017-06-11,179.4209547,74.04831158990014,0,Tidak terdefenisi,200.1927521,80.29369055599996,0,Tidak terdefenisi,219.9307866,0.0,0,Tidak terdefenisi,,,
97.30423609,3.834385226,centroid_63,Stasiun Geofisika Aceh Selatan,2020-07-28,170.2434377,199.6147169209999,0,Tidak terdefenisi,235.2358602,179.887455845,0,Tidak terdefenisi,219.9307866,0.0,0,Tidak terdefenisi,,,
97.39454421,3.932667809,centroid_64,Stasiun Geofisika Aceh Selatan,2014-10-19,170.0277194,125.344478553,0,Tidak terdefenisi,243.7768606,75.99784293999994,0,Tidak terdefenisi,219.9307866,30.999999999999982,0,Tidak terdefenisi,,,
97.39454421,3.932667809,centroid_65,Stasiun Geofisika Aceh Selatan,2017-01-18,170.0277194,271.298539308,0,Tidak terdefenisi,243.7768606,163.80633608999997,0,Tidak terdefenisi,219.9307866,37.39999999999999,0,Tidak terdefenisi,,,
96.89564714,4.59306268,centroid_66,Stasiun Meteorologi Malikussaleh,2013-05-06,168.1282974,158.03417537100012,0,Tidak terdefenisi,182.1528804,86.56089323000003,0,Tidak terdefenisi,232.524054,0.0,0,Tidak terdefenisi,,,
96.74042861,4.554564191,centroid_67,Stasiun Meteorologi Malikussaleh,2017-02-26,163.3467707,119.27924630920016,0,Tidak terdefenisi,156.3600212,29.433496724,0,Tidak terdefenisi,232.524054,41.0,0,Tidak terdefenisi,,,
96.89189209,4.593190752,centroid_68,Stasiun Meteorologi Malikussaleh,2011-04-27,168.1282974,107.35346442300012,0,Tidak terdefenisi,182.1528804,48.72301877000002,0,Tidak terdefenisi,232.524054,0.0,0,Tidak terdefenisi,,,
96.73905901,4.555534048,centroid_69,Stasiun Meteorologi Malikussaleh,2015-04-12,163.3467707,155.70546384900018,0,Tidak terdefenisi,156.3600212,66.560889586,0,Tidak terdefenisi,232.524054,1.0,0,Tidak terdefenisi,,,
96.94032304,4.746483996,centroid_70,Stasiun Meteorologi Malikussaleh,2021-01-16,175.2518605,112.86786464504029,0,Tidak terdefenisi,251.6186116,117.21399259999995,0,Tidak terdefenisi,232.524054,35.5,0,Tidak terdefenisi,,,
96.7692251,4.870409729,centroid_71,Stasiun Meteorologi Malikussaleh,2014-10-04,185.1688782,122.01053958600012,0,Tidak terdefenisi,240.6352853,86.86462862000013,0,Tidak terdefenisi,232.524054,17.0,0,Tidak terdefenisi,,,
95.90757389,5.031827217,centroid_72,Stasiun Klimatologi Aceh Besar,2012-05-05,188.0386403,26.658369632199832,0,Tidak terdefenisi,213.62146,27.216901436000025,0,Tidak terdefenisi,225.3295964,41.0,0,Tidak terdefenisi,,,
96.05075186,5.069682539,centroid_73,Stasiun Klimatologi Aceh Besar,2011-03-10,182.9150433,263.60239387742,0,Tidak terdefenisi,256.6794086,65.43221599099999,0,Tidak terdefenisi,225.3295964,64.0,0,Tidak terdefenisi,,,
96.57996789,5.007461603,centroid_74,Stasiun Meteorologi Malikussaleh,2013-01-02,197.6888566,85.92460646899991,0,Tidak terdefenisi,326.5438852,35.75238103600006,0,Tidak terdefenisi,232.524054,3.0,0,Tidak terdefenisi,,,
96.94779587,5.032898559,centroid_75,Stasiun Meteorologi Malikussaleh,2020-06-12,221.5427531,75.25979328899994,0,Tidak terdefenisi,374.5227754,67.76507762500009,0,Tidak terdefenisi,232.524054,23.3,0,Tidak terdefenisi,,,
95.90165571,5.104191246,centroid_76,Stasiun Klimatologi Aceh Besar,2017-02-26,197.5322647,175.46446780700018,0,Tidak terdefenisi,312.0778036,74.71060279999998,0,Tidak terdefenisi,225.3295964,14.999999999999986,0,Tidak terdefenisi,,,
95.69576434,5.252141559,centroid_77,Stasiun Klimatologi Aceh Besar,2016-01-27,217.3564402,443.8417139879999,0,Tidak terdefenisi,346.6767825,54.433896677000135,0,Tidak terdefenisi,225.3295964,38.8,0,Tidak terdefenisi,,,
95.69152594,5.25507941,centroid_78,Stasiun Klimatologi Aceh Besar,2013-01-02,217.3564402,78.77893460048699,0,Tidak terdefenisi,346.6767825,48.66786007000012,0,Tidak terdefenisi,225.3295964,3.0,0,Tidak terdefenisi,,,
95.68037114,5.268709427,centroid_79,Stasiun Klimatologi Aceh Besar,2017-01-19,217.3564402,190.7563547135,0,Tidak terdefenisi,346.6767825,216.1320796750001,0,Tidak terdefenisi,225.3295964,59.49999999999999,0,Tidak terdefenisi,,,
98.98222503,2.97536386,centroid_80,Stasiun Geofisika Deli Serdang,2017-12-01,200.8267545,160.3813353938,0,Tidak terdefenisi,233.9378078,83.91126945400005,0,Tidak terdefenisi,265.9435281,25.10000000000003,0,Tidak terdefenisi,,,
98.09332354,3.123493178,centroid_81,Stasiun Geofisika Deli Serdang,2012-04-12,171.6473344,109.18407496239992,0,Tidak terdefenisi,164.4473707,108.22817748100002,0,Tidak terdefenisi,265.9435281,83.0,0,Tidak terdefenisi,,,
98.56023274,3.286576564,centroid_82,Stasiun Geofisika Deli Serdang,2012-02-02,169.2531458,132.99927426089994,0,Tidak terdefenisi,239.5331015,71.50238049000006,0,Tidak terdefenisi,265.9435281,26.0,0,Tidak terdefenisi,,,
98.5404113,3.350888592,centroid_83,Stasiun Geofisika Deli Serdang,2020-07-26,197.056554,79.70221143600001,0,Tidak terdefenisi,236.0496387,57.22596635300009,0,Tidak terdefenisi,265.9435281,64.6,0,Tidak terdefenisi,,,
97.83232889,3.594127745,centroid_84,Stasiun Geofisika Aceh Selatan,2021-05-15,180.8666023,85.65569855799998,0,Tidak terdefenisi,304.3219385,89.06184371400016,0,Tidak terdefenisi,219.9307866,0.0,0,Tidak terdefenisi,,,
97.83296318,3.596691645,centroid_85,Stasiun Geofisika Aceh Selatan,2020-11-14,180.8666023,53.93953697919996,0,Tidak terdefenisi,304.3219385,65.89695371500015,0,Tidak terdefenisi,219.9307866,0.0,0,Tidak terdefenisi,,,
98.45355415,3.369023219,centroid_86,Stasiun Geofisika Deli Serdang,2011-05-19,203.7040379,107.793778914,0,Tidak terdefenisi,233.7536296,44.635583914000016,0,Tidak terdefenisi,265.9435281,35.0,0,Tidak terdefenisi,,,
98.49964734,3.492840327,centroid_87,Stasiun Geofisika Deli Serdang,2011-04-01,220.8063684,93.37198448520016,0,Tidak terdefenisi,312.2986374,72.00265181799995,0,Tidak terdefenisi,265.9435281,241.0,0,Tidak terdefenisi,,,
98.08347604,3.614368867,centroid_88,Stasiun Geofisika Deli Serdang,2020-11-18,214.6891517,105.58662606150035,0,Tidak terdefenisi,367.5604268,35.05677127200001,0,Tidak terdefenisi,265.9435281,130.59999999999997,0,Tidak terdefenisi,,,
98.03031175,3.673787294,centroid_89,Stasiun Geofisika Deli Serdang,2016-05-29,214.6891517,58.12098865400028,0,Tidak terdefenisi,367.5604268,82.47019278400006,0,Tidak terdefenisi,265.9435281,35.0,0,Tidak terdefenisi,,,
100.4639212,0.015868587,centroid_90,Stasiun Geofisika Padang Panjang,2020-11-09,196.636699,224.6689883579998,0,Tidak terdefenisi,194.0322979,259.05051654,0,Tidak terdefenisi,353.727823,83.39999999999998,0,Tidak terdefenisi,,,
100.6111077,0.043048264,centroid_91,Stasiun Geofisika Padang Panjang,2011-01-28,205.2788289,208.265330558,0,Tidak terdefenisi,204.9073915,99.65021432899998,0,Tidak terdefenisi,353.727823,27.0,0,Tidak terdefenisi,,,
100.5155257,0.150740147,centroid_92,Stasiun Geofisika Padang Panjang,2020-07-22,198.7835015,84.68303708899992,0,Tidak terdefenisi,201.7086508,55.94310327499986,0,Tidak terdefenisi,353.727823,19.599999999999973,0,Tidak terdefenisi,,,
